SFN,BSR_index,requested_bytes,allocated_bytes_pusch,allocated_bytes_grant,overlap_bytes,ratio_pusch,ratio_grant,bs_load,smoothed_ratio_pusch,smoothed_ratio_grant,smoothed_bs_load
20983,43,7505.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.025446682599294414,0.15274074074074073
20988,43,7505.0,0.0,875.0,0.0,0.0,0.11658894070619587,0.12142857142857143,0.0,0.08303329310624095,0.16604232804232805
21002,43,7505.0,0.0,9.0,0.0,0.0,0.0011992005329780147,0.26,0.0,0.024037308461025985,0.18161904761904762
21007,43,7505.0,18.0,0.0,0.0,0.0023984010659560294,0.0,0.0,0.0014390406395736175,0.023557628247834778,0.07628571428571429
21012,43,7487.0,78.0,254.0,18.0,0.010418057967143048,0.03392547081608121,0.0,0.006730514993477034,0.020595122596244325,0.052000000000000005
21017,43,7436.0,860.0,1277.0,69.0,0.11565357719203873,0.17173211403980634,0.3266666666666667,0.07110100751963645,0.1077225579370917,0.23066666666666671
21022,43,6645.0,338.0,225.0,860.0,0.050865312264860796,0.033860045146726865,0.6133333333333333,0.047648525522268184,0.04773703840215446,0.4115555555555555
21027,43,7167.0,234.0,261.0,338.0,0.03264964420259523,0.03641691084135622,0.0022222222222222222,0.04318137951142949,0.05378583050516232,0.12666666666666665
21042,42,6411.0,0.0,1097.0,0.0,0.0,0.1711121509904851,0.26666666666666666,0.013059857681038093,0.11723405493083354,0.1608888888888889
21048,42,6411.0,0.0,236.0,0.0,0.0,0.036811729839338635,0.31333333333333335,0.0,0.09053189829979723,0.2946666666666667
21053,41,5476.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.04158477616596475,0.196
21058,41,5476.0,0.0,275.0,0.0,0.0,0.05021913805697589,0.019047619047619046,0.0,0.0578546669448287,0.10653968253968255
21065,41,5476.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,0.0,0.011604115719508605,0.2060952380952381
21070,41,5476.0,883.0,63.0,0.0,0.1612490869247626,0.011504747991234477,0.01388888888888889,0.09674945215485757,0.013598733869004138,0.06065079365079365
21082,41,4593.0,333.0,0.0,883.0,0.07250163291966036,0.0,0.013333333333333334,0.07575079713674873,0.0023009495982468956,0.05877777777777778
21087,41,5143.0,0.0,273.0,333.0,0.0,0.05308185883725452,0.0,0.0467501439688846,0.0341500649005996,0.005444444444444445
21092,42,6411.0,0.0,583.0,0.0,0.0,0.09093745125565435,0.19722222222222224,0.014500326583932072,0.06517884252084351,0.12100000000000001
21098,41,5476.0,780.0,0.0,0.0,0.14243973703433163,0.0,0.12222222222222222,0.09513072660988703,0.019202574679054518,0.10140740740740742
21104,40,4259.0,779.0,0.0,418.0,0.18290678563042967,0.0,0.0,0.1287360363161687,0.019202574679054518,0.0425925925925926
21109,40,4139.0,0.0,358.0,538.0,0.0,0.08649432230007248,0.0,0.04337953635530151,0.0640215868807974,0.0425925925925926
21122,40,4677.0,0.0,605.0,0.0,0.0,0.12935642505879838,0.14,0.036581357126085935,0.09491271949529352,0.084
21127,40,4677.0,0.0,137.0,0.0,0.0,0.029292281376951036,0.3466666666666667,0.0,0.06074551829794479,0.236
21132,40,4677.0,0.0,319.0,0.0,0.0,0.06820611503100278,0.03333333333333333,0.0,0.07265341030575155,0.11733333333333335
21137,39,3995.0,105.0,721.0,0.0,0.026282853566958697,0.1804755944931164,0.26999999999999996,0.015769712140175217,0.13853266622477012,0.23133333333333334
21142,40,4572.0,0.0,117.0,105.0,0.0,0.025590551181102362,0.45,0.003504380475594493,0.05241752949547078,0.3566666666666667
21147,40,4677.0,105.0,0.0,0.0,0.02245028864656831,0.0,0.0,0.01697455366353548,0.03656963476069621,0.10044444444444445
21150,39,3890.0,0.0,711.0,105.0,0.0,0.1827763496143959,0.03888888888888889,0.004873314221352701,0.1370930358391597,0.09866666666666667
21162,40,4677.0,0.0,468.0,0.0,0.0,0.10006414368184734,0.4166666666666667,0.004490057729313663,0.09659375613198759,0.2577777777777778
21167,40,4677.0,0.0,295.0,0.0,0.0,0.06307462048321574,0.14333333333333334,0.0,0.0944128709491781,0.17711111111111114
21172,39,3995.0,0.0,424.0,0.0,0.0,0.10613266583229036,0.17333333333333334,0.0,0.09630735233238683,0.21600000000000003
21177,39,3995.0,0.0,188.0,0.0,0.0,0.047058823529411764,0.14,0.0,0.06413815145062751,0.18177777777777782
21182,40,4677.0,0.0,9.0,0.0,0.0,0.001924310455420141,0.08666666666666667,0.0,0.0299900675859078,0.1128888888888889
21187,40,4677.0,404.0,1335.0,0.0,0.08638015822108189,0.2854393842206543,0.05777777777777778,0.05182809493264913,0.19194573717467556,0.088
21202,40,4668.0,203.0,669.0,9.0,0.043487574978577546,0.14331619537275064,0.48000000000000004,0.060644608275579284,0.2001654709119121,0.31111111111111117
21207,39,3801.0,302.0,664.0,194.0,0.07945277558537227,0.17469087082346751,0.3466666666666667,0.06506669534265438,0.16214100064318077,0.4
21212,38,3111.0,0.0,523.0,302.0,0.0,0.1681131468981035,0.45,0.02458807011278996,0.16446930137810573,0.43533333333333335
21217,37,2915.0,225.0,323.0,0.0,0.07718696397941681,0.11080617495711835,0.3266666666666667,0.06270422512951006,0.13129973338684722,0.3662222222222222
21222,34,1592.0,193.0,109.0,225.0,0.12123115577889447,0.06846733668341709,0.17619047619047618,0.09362399207597522,0.1015617610338755,0.25549206349206344
21229,34,1624.0,0.0,687.0,193.0,0.0,0.42302955665024633,0.05,0.026455749301108174,0.300135955128633,0.15704761904761905
21242,34,1817.0,0.0,45.0,0.0,0.0,0.02476609796367639,0.14333333333333334,0.0,0.18407148143830437,0.10600000000000001
21247,32,1326.0,0.0,9.0,0.0,0.0,0.006787330316742082,0.03333333333333333,0.0,0.0936315291128298,0.05866666666666667
21252,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006310685656083695,0.035333333333333335
21257,32,1326.0,195.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.08823529411764706,0.004207123770722463,0.023555555555555555
21262,32,1131.0,177.0,0.0,195.0,0.15649867374005305,0.0,0.0,0.11350704738128672,0.000904977375565611,0.0044444444444444444
21264,32,1140.0,9.0,0.0,186.0,0.007894736842105263,0.0,0.0,0.03509259183220964,0.0006787330316742082,0.0033333333333333335
21269,26,515.0,9.0,371.0,0.0,0.017475728155339806,0.7203883495145631,0.0,0.0416306603043609,0.43223300970873785,0.0
21282,28,706.0,0.0,341.0,0.0,0.0,0.4830028328611898,0.125,0.005074092999489015,0.4338793696196265,0.075
21288,26,515.0,0.0,66.0,0.0,0.0,0.12815533980582525,0.13,0.0034951456310679616,0.3175714403586457,0.10300000000000001
21293,20,200.0,0.0,141.0,0.0,0.0,0.705,0.035416666666666666,0.0,0.545231634533403,0.07225000000000001
21301,16,107.0,427.0,138.0,0.0,3.9906542056074765,1.2897196261682242,0.006349206349206349,2.394392523364486,0.9493195320565365,0.04253174603174603
21322,21,234.0,204.0,266.0,0.0,0.8717948717948718,1.1367521367521367,0.09583333333333334,0.8717948717948718,1.1367521367521367,0.09583333333333334
21330,20,173.0,269.0,110.0,27.0,1.5549132947976878,0.6358381502890174,0.02666666666666667,1.2816659255965615,0.8362037448742651,0.05433333333333334
21335,8,31.0,18.0,33.0,269.0,0.5806451612903226,1.064516129032258,0.019047619047619046,0.8337287300927055,0.9932277348275856,0.035928571428571435
21342,16,107.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.4271116912176021,0.3400708558642551,0.010392857142857143
21350,13,67.0,0.0,116.0,0.0,0.0,1.7313432835820894,0.008974358974358974,0.11612903225806454,1.2517091959557052,0.00961080586080586
21363,10,42.0,7759.0,9543.0,0.0,184.73809523809524,227.21428571428572,0.030105401844532278,110.84285714285714,137.02110874200426,0.021652984696462957
22122,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22138,29,826.0,184.0,27.0,0.0,0.22276029055690072,0.03268765133171913,0.008333333333333333,0.13365617433414043,0.019612590799031476,0.005
22146,26,418.0,87.0,0.0,97.0,0.20813397129186603,0.0,0.006666666666666667,0.2139844989978799,0.013075060532687652,0.007333333333333334
22151,24,289.0,0.0,625.0,87.0,0.0,2.162629757785467,0.08636363636363636,0.08617885236975337,1.304115384937624,0.05481818181818182
22162,33,1552.0,0.0,0.0,0.0,0.0,0.0,0.21333333333333335,0.041626794258373206,0.43252595155709345,0.1466060606060606
22167,31,1132.0,0.0,18.0,0.0,0.0,0.015901060070671377,0.0,0.0,0.4420665875994963,0.05993939393939394
22172,29,826.0,128.0,2544.0,0.0,0.1549636803874092,3.079903147699758,0.04957627118644068,0.09297820823244553,1.8511221006339889,0.07241242937853108
22290,15,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22302,18,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22310,19,171.0,110.0,0.0,0.0,0.6432748538011696,0.0,0.0,0.38596491228070173,0.0,0.0
22322,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573099415204678,0.0,0.0
22330,20,200.0,672.0,0.0,0.0,3.36,0.0,0.0,2.016,0.0,0.0
22343,18,146.0,0.0,0.0,285.0,0.0,0.0,0.0,1.344,0.0,0.0
22351,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22362,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22367,24,376.0,1368.0,2589.0,0.0,3.6382978723404253,6.88563829787234,0.017918313570487485,2.182978723404255,4.131382978723404,0.010750988142292492
22620,32,1326.0,93.0,319.0,0.0,0.07013574660633484,0.24057315233785823,0.1857142857142857,0.07013574660633484,0.24057315233785823,0.1857142857142857
22627,32,1326.0,67.0,174.0,0.0,0.05052790346907994,0.13122171945701358,0.04666666666666666,0.0583710407239819,0.17496229260935142,0.10228571428571427
22642,33,1552.0,9.0,0.0,0.0,0.005798969072164949,0.0,0.02,0.023690542830930948,0.05248868778280544,0.030666666666666665
22647,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023195876288659794,0.0,0.008
22652,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011597938144329897,0.0,0.004
22657,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007731958762886599,0.0,0.002666666666666667
22662,30,967.0,101.0,0.0,0.0,0.10444674250258532,0.0,0.0,0.06266804550155118,0.0,0.0
22667,30,866.0,0.0,0.0,101.0,0.0,0.0,0.0,0.013926232333678044,0.0,0.0
22682,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22688,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22696,30,967.0,0.0,137.0,0.0,0.0,0.14167528438469493,0.0,0.0,0.08500517063081696,0.0
22698,30,967.0,0.0,199.0,0.0,0.0,0.20579110651499483,0.06666666666666667,0.0,0.1423647018269562,0.04
22706,31,1132.0,0.0,83.0,0.0,0.0,0.07332155477031801,0.014583333333333334,0.0,0.09032178498214945,0.017638888888888888
22722,33,1552.0,6977.0,8857.0,0.0,4.49548969072165,5.706829896907217,0.03704103671706263,2.6972938144329897,3.453426560052457,0.028057955363570912
23185,15,82.0,358.0,217.0,9.0,4.365853658536586,2.6463414634146343,0.0,4.365853658536586,2.6463414634146343,0.0
23202,29,826.0,0.0,815.0,0.0,0.0,0.986682808716707,0.18541666666666667,1.7463414634146344,1.650546270595878,0.11125
23210,28,706.0,0.0,357.0,0.0,0.0,0.5056657223796034,0.17777777777777776,0.0,0.6980725569144448,0.18083333333333332
23216,16,107.0,2947.0,695.0,0.0,27.542056074766354,6.4953271028037385,0.01368653421633554,16.52523364485981,4.195665967901505,0.08085080941869022
23367,23,321.0,18.0,0.0,0.0,0.056074766355140186,0.0,0.0,0.056074766355140186,0.0,0.0
23381,10,24.0,379.0,9.0,18.0,15.791666666666666,0.375,0.0,9.497429906542056,0.22499999999999998,0.0
23402,21,234.0,0.0,267.0,0.0,0.0,1.141025641025641,0.08958333333333333,0.0,1.141025641025641,0.08958333333333333
23410,23,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564102564102564,0.035833333333333335
23418,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2282051282051282,0.017916666666666668
23423,18,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23430,17,125.0,234.0,0.0,0.0,1.872,0.0,0.0,1.1232,0.0,0.0
23442,21,234.0,205.0,0.0,234.0,0.8760683760683761,0.0,0.0,0.9000410256410257,0.0,0.0
23450,17,29.0,398.0,234.0,96.0,13.724137931034482,8.068965517241379,0.0030651340996168583,8.58491010904804,4.841379310344827,0.0018390804597701149
23537,19,171.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11
23542,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004
23550,16,107.0,9.0,0.0,0.0,0.08411214953271028,0.0,0.0,0.05046728971962616,0.0,0.022000000000000002
23562,18,137.0,0.0,0.0,9.0,0.0,0.0,0.0,0.03364485981308411,0.0,0.0
23573,22,274.0,157.0,0.0,0.0,0.572992700729927,0.0,0.0,0.3437956204379562,0.0,0.0
23578,17,125.0,93.0,0.0,157.0,0.744,0.0,0.0,0.5609985401459854,0.0,0.0
23602,26,422.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
23610,23,321.0,387.0,853.0,0.0,1.205607476635514,2.6573208722741435,0.024891774891774892,0.7233644859813084,1.594392523364486,0.014935064935064935
23687,18,146.0,178.0,179.0,0.0,1.2191780821917808,1.226027397260274,0.08541666666666667,1.2191780821917808,1.226027397260274,0.08541666666666667
23695,18,146.0,78.0,54.0,0.0,0.5342465753424658,0.3698630136986301,0.01515151515151515,0.8082191780821918,0.7123287671232876,0.04325757575757576
23706,14,78.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.3506849315068493,0.31917808219178084,0.024113636363636365
23711,17,125.0,0.0,175.0,0.0,0.0,1.4,0.03636363636363636,0.10684931506849316,0.913972602739726,0.02618181818181818
23722,17,125.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.27999999999999997,0.009856060606060606
23730,10,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0076893939393939395
23736,25,440.0,800.0,0.0,0.0,1.8181818181818181,0.0,0.0,1.0909090909090908,0.0,0.0004166666666666667
23744,24,376.0,332.0,772.0,639.0,0.8829787234042553,2.0531914893617023,0.011403508771929825,0.8934235976789168,1.2319148936170212,0.006842105263157895
23763,21,234.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.35319148936170214,0.8212765957446809,0.05456140350877193
23765,21,234.0,1702.0,112.0,0.0,7.273504273504273,0.47863247863247865,0.006329113924050634,4.364102564102564,0.28717948717948716,0.03713080168776371
23844,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23852,8,31.0,0.0,105.0,0.0,0.0,3.3870967741935485,0.0,0.0,2.032258064516129,0.0
23857,15,91.0,1144.0,117.0,0.0,12.571428571428571,1.2857142857142858,0.018000000000000002,7.542857142857143,1.4488479262672813,0.0108
23882,24,376.0,137.0,0.0,435.0,0.36436170212765956,0.0,0.0,0.36436170212765956,0.0,0.0
23890,24,239.0,0.0,0.0,137.0,0.0,0.0,0.0,0.14574468085106382,0.0,0.0
23891,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287234042553191,0.0,0.0
23909,18,146.0,225.0,390.0,0.0,1.5410958904109588,2.671232876712329,0.010256410256410256,0.9246575342465753,1.6027397260273972,0.006153846153846154
23922,31,907.0,101.0,45.0,225.0,0.1113561190738699,0.04961411245865491,0.2533333333333333,0.6832520276087055,1.0982616181601246,0.15610256410256407
23927,30,866.0,3847.0,6366.0,101.0,4.4422632794457275,7.351039260969977,0.054047619047619046,2.9958483695644023,4.954792954416183,0.08514652014652013
24207,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24212,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24218,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24223,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24228,47,14099.0,121.0,0.0,0.0,0.008582168948152351,0.0,0.0,0.005149301368891411,0.0,0.0
24242,47,13978.0,1600.0,2169.0,121.0,0.1144655887823723,0.15517241379310345,0.025853658536585368,0.07039578705905385,0.09310344827586207,0.01551219512195122
24447,43,7505.0,177.0,872.0,0.0,0.02358427714856762,0.1161892071952032,0.0,0.02358427714856762,0.1161892071952032,0.0
24452,43,7328.0,207.0,937.0,177.0,0.028247816593886463,0.12786572052401746,0.48000000000000004,0.026382400815758926,0.12319511519249177,0.28800000000000003
24457,43,7395.0,177.0,149.0,110.0,0.023935091277890466,0.020148749154834347,0.38333333333333336,0.024727473515225095,0.06090023503674474,0.326
24462,41,5299.0,9.0,0.0,177.0,0.0016984336667295716,0.0,0.0,0.011121351536083682,0.035227156916540665,0.11511111111111112
24467,41,5467.0,0.0,0.0,9.0,0.0,0.0,0.0,0.007184178871800867,0.019735262623846908,0.11511111111111112
24482,41,5476.0,213.0,3112.0,0.0,0.03889700511322133,0.5682980277574872,0.08055555555555555,0.023338203067932797,0.3409788166544923,0.048333333333333325
24572,33,1552.0,110.0,0.0,0.0,0.07087628865979381,0.0,0.0,0.07087628865979381,0.0,0.0
24577,26,405.0,123.0,0.0,110.0,0.3037037037037037,0.0,0.0,0.21057273768613974,0.0,0.0
24619,18,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24629,13,67.0,432.0,0.0,0.0,6.447761194029851,0.0,0.0,3.8686567164179104,0.0,0.0
24642,30,637.0,418.0,0.0,330.0,0.6562009419152276,0.0,0.0,2.9728250427610767,0.0,0.0
24649,29,699.0,5724.0,4345.0,127.0,8.188841201716738,6.216022889842632,0.036139747995418095,5.175785097796133,3.729613733905579,0.021683848797250858
24940,31,1123.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
24945,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24950,27,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24962,30,967.0,119.0,0.0,0.0,0.12306101344364012,0.0,0.0,0.07383660806618407,0.0,0.0
24967,28,587.0,0.0,0.0,119.0,0.0,0.0,0.0,0.024612202688728026,0.0,0.0
24972,22,274.0,123.0,0.0,0.0,0.4489051094890511,0.0,0.0,0.2939552683821587,0.0,0.0
24985,24,350.0,487.0,535.0,26.0,1.3914285714285715,1.5285714285714285,0.011255411255411256,0.9246381647549531,0.917142857142857,0.006753246753246753
25062,18,146.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0020833333333333333
25070,16,107.0,336.0,165.0,0.0,3.1401869158878504,1.5420560747663552,0.018055555555555554,1.8841121495327102,0.9252336448598131,0.011666666666666665
25082,12,44.0,137.0,81.0,13.0,3.1136363636363638,1.8409090909090908,0.0,3.1242565845369583,1.7213678844519966,0.007222222222222222
25090,11,49.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,1.2454545454545456,0.7363636363636363,0.01333333333333333
25096,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227272727272728,0.36818181818181817,0.0044444444444444444
25104,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444
25122,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25127,24,376.0,87.0,0.0,0.0,0.23138297872340424,0.0,0.0,0.13882978723404255,0.0,0.0
25132,22,187.0,176.0,0.0,87.0,0.9411764705882353,0.0,0.0,0.6109824780976221,0.0,0.0
25140,22,247.0,129.0,0.0,27.0,0.5222672064777328,0.0,0.0,0.4697015837948583,0.0,0.0
25147,34,1688.0,0.0,0.0,129.0,0.0,0.0,0.0,0.2926887354131936,0.0,0.0
25162,34,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25167,34,1817.0,27.0,0.0,0.0,0.014859658778205834,0.0,0.0,0.0089157952669235,0.0,0.0
25172,31,1114.0,160.0,0.0,18.0,0.1436265709156194,0.0,0.0,0.08914787430501281,0.0,0.0
25177,21,74.0,441.0,0.0,160.0,5.95945945945946,0.0,0.0,3.5968071729681856,0.0,0.0
25182,22,274.0,451.0,0.0,432.0,1.645985401459854,0.0,0.0,1.8033173327630172,0.0,0.0
25188,23,104.0,0.0,0.0,217.0,0.0,0.0,0.0,1.0332095242446577,0.0,0.0
25202,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25207,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25212,28,706.0,325.0,999.0,0.0,0.4603399433427762,1.415014164305949,0.02768361581920904,0.2762039660056657,0.8490084985835694,0.016610169491525422
25271,6,22.0,97.0,90.0,0.0,4.409090909090909,4.090909090909091,0.012121212121212121,4.409090909090909,4.090909090909091,0.012121212121212121
25282,23,224.0,229.0,310.0,97.0,1.0223214285714286,1.3839285714285714,0.12708333333333333,2.377029220779221,2.466720779220779,0.08109848484848485
25290,24,147.0,521.0,0.0,229.0,3.54421768707483,0.0,0.0,3.2128130797773657,1.0949675324675325,0.02784090909090909
25298,18,146.0,162.0,0.0,512.0,1.1095890410958904,0.0,0.0,1.579061247786786,0.2767857142857143,0.025416666666666667
25306,11,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307613456341441,0.0,0.0
25311,17,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219178082191781,0.0,0.0
25322,10,42.0,0.0,47.0,0.0,0.0,1.119047619047619,0.0,0.0,0.6714285714285714,0.0
25330,9,36.0,129.0,9.0,0.0,3.5833333333333335,0.25,0.006666666666666667,2.15,0.3738095238095238,0.004
25340,14,78.0,162.0,0.0,129.0,2.076923076923077,0.0,0.0,1.962820512820513,0.27380952380952384,0.0013333333333333335
25348,25,314.0,254.0,515.0,126.0,0.8089171974522293,1.6401273885350318,0.051190476190476196,1.6174016005226197,1.034076433121019,0.03204761904761905
25362,29,572.0,2725.0,3190.0,254.0,4.763986013986014,5.576923076923077,0.0539568345323741,3.1819584873725,4.002204801567858,0.05285029119561494
25501,17,125.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.004166666666666667
25509,20,200.0,101.0,36.0,0.0,0.505,0.18,0.010256410256410256,0.303,0.108,0.00782051282051282
25522,26,414.0,0.0,147.0,101.0,0.0,0.35507246376811596,0.0,0.202,0.28504347826086956,0.0041025641025641026
25527,24,376.0,234.0,69.0,0.0,0.6223404255319149,0.18351063829787234,0.11666666666666667,0.474404255319149,0.21712087573234656,0.07205128205128204
25532,19,171.0,0.0,161.0,234.0,0.0,0.9415204678362573,0.041666666666666664,0.12446808510638299,0.672628901114952,0.04833333333333333
25540,11,49.0,0.0,27.0,0.0,0.0,0.5510204081632653,0.004545454545454545,0.08297872340425533,0.5279593875515919,0.02383838383838384
25562,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25570,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25575,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25580,12,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25588,12,57.0,114.0,0.0,0.0,2.0,0.0,0.0,1.2,0.0,0.0
25602,23,312.0,0.0,0.0,9.0,0.0,0.0,0.0,0.8,0.0,0.0
25610,19,171.0,9.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.03157894736842105,0.0,0.0
25623,14,69.0,0.0,0.0,9.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0
25631,12,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25642,30,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25647,30,967.0,85.0,0.0,0.0,0.08790072388831438,0.0,0.0,0.052740434332988625,0.0,0.0
25652,30,882.0,1652.0,128.0,85.0,1.873015873015873,0.14512471655328799,0.008974358974358974,1.1413896685871867,0.08707482993197278,0.005384615384615384
25704,21,234.0,305.0,283.0,349.0,1.3034188034188035,1.2094017094017093,0.046296296296296294,1.3034188034188035,1.2094017094017093,0.046296296296296294
25722,24,321.0,106.0,161.0,55.0,0.3302180685358255,0.5015576323987538,0.0,0.7194983624890168,0.784695263199936,0.018518518518518517
25734,19,110.0,93.0,108.0,61.0,0.8454545454545455,0.9818181818181818,0.05416666666666667,0.6393599546870574,0.7897139620504107,0.0325
25742,13,67.0,0.0,9.0,0.0,0.0,0.13432835820895522,0.006666666666666667,0.3381818181818182,0.4733242876526459,0.025666666666666667
25762,19,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25768,17,125.0,93.0,0.0,0.0,0.744,0.0,0.0,0.44639999999999996,0.0,0.0
25773,16,107.0,202.0,0.0,93.0,1.8878504672897196,0.0,0.0,1.2815102803738319,0.0,0.0
25785,6,22.0,0.0,0.0,101.0,0.0,0.0,0.0,0.5263700934579439,0.0,0.0
25802,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25810,27,603.0,0.0,79.0,0.0,0.0,0.1310116086235489,0.0,0.0,0.07860696517412934,0.0
25815,14,78.0,0.0,97.0,0.0,0.0,1.2435897435897436,0.027083333333333334,0.0,0.772356167878556,0.01625
25823,12,57.0,290.0,38.0,0.0,5.087719298245614,0.6666666666666666,0.008771929824561403,3.052631578947368,0.6749202704426585,0.010679824561403508
25842,20,79.0,247.0,0.0,121.0,3.1265822784810124,0.0,0.0,3.911037086386853,0.26666666666666666,0.0035087719298245615
25847,19,41.0,0.0,0.0,130.0,0.0,0.0,0.0,1.250632911392405,0.0,0.0
25866,15,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25871,23,321.0,0.0,474.0,0.0,0.0,1.4766355140186915,0.0,0.0,0.8859813084112149,0.0
25882,25,440.0,0.0,0.0,0.0,0.0,0.0,0.10333333333333333,0.0,0.2953271028037383,0.062
25887,20,200.0,1363.0,11.0,0.0,6.815,0.055,0.0031746031746031746,4.089,0.32832710280373834,0.022571428571428572
25908,25,276.0,539.0,0.0,164.0,1.9528985507246377,0.0,0.0,1.9528985507246377,0.0,0.0
25922,27,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7811594202898551,0.0,0.0
25927,31,1132.0,0.0,370.0,0.0,0.0,0.32685512367491165,0.03333333333333333,0.39057971014492754,0.19611307420494697,0.02
25935,29,826.0,101.0,18.0,0.0,0.12227602905569007,0.021791767554479417,0.02619047619047619,0.07336561743341403,0.07844608526767,0.022380952380952383
25949,14,78.0,380.0,0.0,101.0,4.871794871794871,0.0,0.0,2.971987334699199,0.008716707021791767,0.010476190476190477
25962,21,216.0,36.0,0.0,18.0,0.16666666666666666,0.0,0.0,2.0487179487179485,0.0,0.0
25968,20,164.0,161.0,0.0,36.0,0.9817073170731707,0.0,0.0,1.59671669793621,0.0,0.0
25976,30,806.0,0.0,0.0,161.0,0.0,0.0,0.0,0.2296747967479675,0.0,0.0
25984,30,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19634146341463415,0.0,0.0
25989,27,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26002,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
