SFN,supply_bytes_grant,supply_bytes_pusch,demand_bytes,ratio_grant,ratio_pusch,smoothed_ratio_grant,smoothed_ratio_pusch
4820,55.0,,14.0,0.2545454545454545,,1548.147332419061,2621.9313575527467
4821,29.0,,150000.0,5172.413793103448,,1518.306483612695,2967.4968415690328
4823,35.0,,150000.0,4285.714285714285,,1693.7320942714662,2967.4968415690328
4824,,121.0,116.0,,0.9586776859504132,1757.326578538181,2374.189208792416
4827,,35.0,116.0,,3.3142857142857145,1786.0853094854353,1979.0433882793948
4828,153.0,,116.0,0.7581699346405228,,1717.2569066213819,1979.0433882793948
4829,75.0,,137.0,1.8266666666666667,,1698.9625087798318,1979.0433882793948
4832,,153.0,137.0,,0.8954248366013072,1714.8678664391498,1696.4508220732812
4832,,55.0,137.0,,2.4909090909090907,1461.4701850146735,1484.7058329504848
4833,,75.0,150000.0,,2000.0,1432.3192522013055,1541.960740400431
4834,149.0,,150000.0,1006.7114093959732,,1442.9361710197943,1541.960740400431
4835,141.0,73.0,150000.0,1063.8297872340424,2054.794520547945,1332.0399750172153,1593.2441184151824
4837,101.0,,51.0,0.504950495049505,,1205.491359902539,1733.4794840374725
4838,,149.0,150000.0,,1006.7114093959732,985.4754366302715,1204.3106662780508
4839,,141.0,150000.0,,1063.8297872340424,979.4481788915199,681.4883349450811
4841,89.0,101.0,150000.0,1685.3932584269662,1485.148514851485,1016.7861218474404,761.8543529357214
4845,,89.0,150000.0,,1685.3932584269662,1101.5108676701836,845.8124352531072
4847,193.0,,150000.0,777.2020725388601,,1166.249929270644,845.8124352531072
4848,109.0,,150000.0,1376.1467889908256,,1280.9059525362197,930.353678778418
4849,469.0,,150000.0,319.8294243070362,,1307.5487626885276,930.353678778418
4850,437.0,,150000.0,343.24942791762015,,1336.1316695604505,930.353678778418
4851,469.0,193.0,150000.0,319.8294243070362,777.2020725388601,931.7496388274163,916.4308054839129
4852,469.0,,2316.0,4.938166311300639,,575.0182955438341,916.4308054839129
4853,79.0,469.0,2316.0,29.31645569620253,4.938166311300639,533.0412309401702,916.7925771771264
4853,185.0,469.0,2316.0,12.518918918918919,4.938166311300639,495.8610657957951,916.940202685946
4854,185.0,437.0,2316.0,12.518918918918919,5.299771167048055,496.70111929467214,840.9701667260377
4855,453.0,469.0,2316.0,5.112582781456954,4.938166311300639,496.9358275885857,776.6600128479811
4856,87.0,469.0,2316.0,26.620689655172413,4.938166311300639,465.58148505969154,776.9709929614195
4856,121.0,469.0,2316.0,19.140495867768596,4.938166311300639,437.67892323519635,777.1592435168343
4857,341.0,79.0,150000.0,439.88269794721407,1898.73417721519,437.80855704178566,769.3695648410796
4858,109.0,,150000.0,1376.1467889908256,,459.5400499591299,769.3695648410796
4859,373.0,,150000.0,402.1447721179625,,420.61740201112525,662.2508185321742
4860,373.0,87.0,150000.0,402.1447721179625,1724.1379310344828,444.2432738712965,743.9344425708133
4860,97.0,87.0,150000.0,1546.3917525773195,1724.1379310344828,505.47374491052,799.1210980814678
4860,173.0,87.0,150000.0,867.0520231213873,1724.1379310344828,524.5041806058288,849.9140322199632
4862,55.0,,150000.0,2727.2727272727275,,579.3399421240268,796.9778253340032
4864,,97.0,147545.0,,1521.0824742268042,579.3399421240268,783.2852599839897
4866,29.0,,147545.0,5087.758620689655,,806.2113393951213,783.2852599839897
4867,113.0,,147545.0,1305.7079646017698,,802.5040328483287,783.2852599839897
4868,4.0,,147545.0,36886.25,,2727.05248420059,783.2852599839897
4869,9.0,,147545.0,16393.88888888889,,3571.822982146446,783.2852599839897
4870,4.0,,147545.0,36886.25,,5496.371433498707,783.838277024456
4870,9.0,,147545.0,16393.88888888889,,6358.947787318581,783.838277024456
4871,4.0,,147545.0,36886.25,,8298.786394913517,861.7282880957715
4871,11.0,,147545.0,13413.181818181818,,9004.084442243144,956.9271905162683
4872,285.0,,267.0,0.9368421052631579,,9003.474859252952,1075.8806179349208
4872,109.0,,267.0,2.44954128440367,,9003.33469917416,1228.8723967382953
4876,177.0,285.0,372.0,2.1016949152542375,1.305263157894737,9002.044225766795,1228.3534105735228
4879,11.0,,372.0,33.81818181818182,,9002.816735553657,1432.2559512838932
4880,133.0,,4502.0,33.849624060150376,,8981.446573770128,1338.9603060976337
4881,,225.0,267.0,,1.1866666666666668,9403.96322848009,1115.9980328591394
4884,621.0,,267.0,0.42995169082125606,,9381.645738456362,1115.9980328591394
4885,549.0,,267.0,0.48633879781420764,,9359.331381049684,994.3700532240706
4885,157.0,,267.0,1.7006369426751593,,9273.515207958872,811.9280837714676
4886,485.0,,267.0,0.5505154639175258,,9225.376235311234,507.8581346837959
4887,549.0,,267.0,0.48633879781420764,,9073.888102618184,507.8581346837959
4889,309.0,157.0,137.0,0.44336569579288027,0.8726114649681529,8596.338379622268,1.1215137631837948
4890,389.0,,137.0,0.35218508997429304,,8328.580146169654,1.1215137631837948
4891,357.0,,137.0,0.38375350140056025,,8259.878871901212,1.1215137631837948
4892,357.0,,137.0,0.38375350140056025,,6318.5174905065505,1.1215137631837948
4893,113.0,,1191.0,10.539823008849558,,5456.23596072339,1.1215137631837948
4901,93.0,,1191.0,12.806451612903226,,3515.5284055451225,1.1215137631837948
4912,9.0,,723.0,80.33333333333333,,2656.9202184106193,1.1215137631837948
4913,,85.0,723.0,,8.505882352941176,755.290786100098,2.9676059106231403
4914,,26.0,854.0,,32.84615384615385,10.708960683526183,8.943315497729282
4916,,9.0,191.0,,21.22222222222222,11.319718094667621,10.98979995181144
4916,,22.0,191.0,,8.681818181818182,11.911063215351884,10.66008827038383
4916,,389.0,191.0,,0.4910025706940874,12.611732379644575,10.543765329355166
4917,97.0,,191.0,1.9690721649484537,,10.336795975842021,10.543765329355166
4918,,201.0,191.0,,0.9502487562189055,8.528116892433687,9.344575757713132
4919,,285.0,147545.0,,517.7017543859649,8.528116892433687,73.90896172262542
4920,15.0,,147545.0,9836.333333333334,,765.1360693264731,73.90896172262542
4921,,61.0,162.0,,2.6557377049180326,828.8568802038614,65.99193683176904
4922,,113.0,162.0,,1.4336283185840708,904.0529023185147,59.53610598045054
4923,,325.0,162.0,,0.49846153846153846,994.4031410039745,54.16904739481518
4924,,113.0,147545.0,,1305.7079646017698,1104.8383412491032,158.4639571620614
4924,,15.0,147545.0,,9836.333333333334,1242.8877131932672,978.0856839844251
4924,,389.0,147545.0,,379.293059125964,1420.3927886365948,932.0247128414667
4924,,79.0,147545.0,,1867.6582278481012,1657.0609611591271,998.8556781990834
4925,,41.0,147545.0,,3598.6585365853657,1988.3964026906724,1172.1758687581687
4926,,73.0,147545.0,,2021.164383561644,2482.860547611128,1225.237650933386
4928,,69.0,147545.0,,2138.3333333333335,3306.21191294387,1278.9491616627947
4929,165.0,75.0,147545.0,894.2121212121212,1967.2666666666667,3577.5048422367995,1317.1890230518989
4930,177.0,61.0,147545.0,833.5875706214689,2418.7704918032787,2891.5255243329666,1451.0926124658063
4931,177.0,105.0,1406.0,7.943502824858757,13.39047619047619,2314.809120031345,1450.0117414849353
4931,177.0,97.0,1406.0,7.943502824858757,14.494845360824742,1930.3315171635975,1449.6379983259687
4932,177.0,55.0,1406.0,7.943502824858757,25.563636363636363,1655.7046579723487,1450.5758771138476
4933,117.0,,1406.0,12.017094017094017,,1450.2437124779422,1535.8749873810918
4934,85.0,145.0,147545.0,1735.8235294117646,1017.551724137931,1666.975519633794,1507.0792505342497
4935,29.0,133.0,147545.0,5087.758620689655,1109.360902255639,2047.062530862223,1568.6576201731066
4936,47.0,4.0,1406.0,29.914893617021278,351.5,1845.3477671377027,1559.4241893738863
4936,47.0,217.0,1406.0,29.914893617021278,6.47926267281106,864.7059231660714,1477.690245863303
4938,,87.0,723.0,,8.310344827586206,864.7059231660714,1477.9878567644962
4939,,775.0,147545.0,,190.38064516129032,864.7059231660714,1487.932436598323
4939,,249.0,147545.0,,592.5502008032129,864.7059231660714,1519.0930544543623
4939,,28.0,147545.0,,5269.464285714285,864.7059231660714,1727.7118081971264
4940,,293.0,147545.0,,503.5665529010239,864.7059231660714,1236.5135565954258
4940,,285.0,147545.0,,517.7017543859649,864.7059231660714,1243.798224767005
4941,,389.0,147545.0,,379.293059125964,864.7059231660714,1165.4632158868924
4942,9.0,225.0,147545.0,16393.88888888889,655.7555555555556,2276.449829140873,1010.573585306376
4942,9.0,177.0,147545.0,16393.88888888889,833.5875706214689,3452.9030841198746,948.0695425200511
4944,453.0,285.0,147545.0,325.70640176600443,517.7017543859649,3212.349493169577,862.7731436280843
4945,,169.0,147545.0,,873.0473372781065,3405.527607499365,805.1826526076338
4946,177.0,9.0,854.0,4.824858757062147,94.88888888888889,3336.464048177331,682.873094559508
4946,225.0,9.0,854.0,3.7955555555555556,94.88888888888889,3336.1183859048892,687.1624847015297
4947,,249.0,854.0,,3.429718875502008,3638.6797389121643,686.5801096233548
4948,,253.0,854.0,,3.375494071146245,4001.7533625208953,685.4123126605922
4949,,32.0,147545.0,,4610.78125,4445.057392354651,881.6807595275626
4950,157.0,177.0,147545.0,939.7770700636943,833.5875706214689,4356.6077857604205,872.4825518517395
4953,,32.0,147545.0,,4610.78125,4265.213931394266,1047.5535692389576
4956,,28.0,116.0,,4.142857142857143,4870.25665107673,1030.1857120961006
4958,,105.0,116.0,,1.1047619047619048,5676.9802773200145,1029.916987057698
4959,,75.0,116.0,,1.5466666666666666,5676.9802773200145,1029.5788031496518
4960,157.0,61.0,116.0,0.7388535031847133,1.901639344262295,4866.088645346182,1020.1548528588007
4961,,22.0,147545.0,,6706.590909090909,4866.088645346182,1325.8568882731856
4970,125.0,,147545.0,1180.36,,4405.372564677909,1118.2986041973381
4972,193.0,,147545.0,764.4818652849741,,4000.8291536342495,1152.450384824911
4973,61.0,79.0,147545.0,2418.7704918032787,1867.6582278481012,3842.623287451153,1227.4479666839186
4974,113.0,125.0,147545.0,1305.7079646017698,1180.36,3611.9946217375723,1271.9516856213652
4975,161.0,,147545.0,916.4285714285714,,2204.952774695725,1308.198516801707
4976,133.0,193.0,147545.0,1109.360902255639,764.4818652849741,815.4502304563389,1304.1334753113247
4977,161.0,61.0,147545.0,916.4285714285714,2418.7704918032787,869.1522458802084,1415.9610481005784
4978,73.0,113.0,147545.0,2021.164383561644,1305.7079646017698,965.1532573536615,1441.4116732372645
4979,93.0,161.0,147545.0,1586.505376344086,916.4285714285714,1096.95996715258,1489.7375369160695
4980,97.0,133.0,147545.0,1521.0824742268042,1109.360902255639,1223.4005437085175,1549.4123612317605
4980,75.0,133.0,147545.0,1967.2666666666667,1109.360902255639,1280.621014705298,1614.46713672471
4981,,161.0,147545.0,,916.4285714285714,1280.621014705298,1668.1761412751466
4984,,97.0,14.0,,0.14432989690721648,1280.621014705298,1396.962204798494
4985,9.0,,14.0,1.5555555555555556,,1208.4501289739028,1432.1731194345582
4986,55.0,,14.0,0.2545454545454545,,1122.1504444368059,1220.2659107301954
4987,149.0,,14.0,0.09395973154362416,,1047.3466787897885,1307.131843129291
4988,177.0,4.0,267.0,1.5084745762711864,66.75,981.9817910264436,1311.8207887075223
4989,,9.0,267.0,,29.666666666666668,981.9817910264436,1313.8293601360936
4990,,55.0,267.0,,4.8545454545454545,1047.3979868613276,1314.0402820011136
4992,,97.0,147545.0,,1521.0824742268042,1047.3979868613276,943.6468223679634
4992,,177.0,147545.0,,833.5875706214689,1037.9007002085652,936.3095389181973
4996,149.0,,147545.0,990.2348993288591,,1054.0259169259857,936.3095389181973
4996,169.0,,147545.0,873.0473372781065,,943.6171201741876,869.7846325660613
4998,105.0,,147545.0,1405.1904761904761,,950.7230138590952,845.8942196865275
4999,125.0,,147545.0,1180.36,,969.5752587570544,845.8942196865275
5000,201.0,149.0,147545.0,734.0547263681592,990.2348993288591,942.7676747650914,863.2598376899033
5000,201.0,169.0,147545.0,734.0547263681592,873.0473372781065,929.7409715464908,744.3580565725823
5001,93.0,,147545.0,1586.505376344086,,898.6938996023792,697.5788975701502
5002,105.0,105.0,267.0,2.5428571428571427,2.5428571428571427,785.5537196594345,621.4217547130072
5003,22.0,125.0,267.0,12.136363636363637,2.136,677.7718546172601,529.1530128583706
5004,,201.0,267.0,,1.328358208955224,578.5799459980751,436.816967521147
5005,,93.0,267.0,,2.870967741935484,578.5799459980751,360.6871672139273
5006,,105.0,267.0,,2.5428571428571427,578.5799459980751,360.88704448442314
5007,,22.0,267.0,,12.136363636363637,626.665311868285,334.06006903457245
5015,40.0,153.0,137.0,3.425,0.8954248366013072,626.9295164137395,310.2625944490031
5016,,193.0,137.0,,0.7098445595854922,683.9145670212118,289.62574445637523
5017,,125.0,137.0,,1.096,752.155176265706,285.2488111230419
5018,,55.0,60.0,,1.0909090909090908,752.155176265706,283.34376061799134
5019,,41.0,60.0,,1.4634146341463414,752.155176265706,283.11768522996476
5020,81.0,87.0,60.0,0.7407407407407407,0.6896551724137931,683.8447730361637,181.75816395967203
5022,201.0,,60.0,0.29850746268656714,,626.882584238374,135.19892062668654
5022,269.0,,60.0,0.22304832713754646,,544.3815966548971,135.19892062668654
5024,,81.0,60.0,,0.7407407407407407,514.502892961878,126.23504196762352
5025,113.0,125.0,60.0,0.5309734513274337,0.48,386.80657453104635,118.37535184464704
5026,,55.0,60.0,,1.0909090909090908,307.451231984151,111.47626697678011
5028,87.0,87.0,60.0,0.6896551724137931,0.6896551724137931,234.11472486457646,53.267723202871565
5029,133.0,,60.0,0.45112781954887216,,160.75436500971546,2.0314973231693827
5030,269.0,22.0,60.0,0.22304832713754646,2.727272727272727,2.1261322080206004,2.072425288116637
5030,161.0,22.0,60.0,0.37267080745341613,2.727272727272727,1.909113574480228,2.0832732636704954
5031,165.0,,60.0,0.36363636363636365,,0.7318408472075003,2.0799778426499014
5032,105.0,87.0,60.0,0.5714285714285714,0.6896551724137931,0.7172579130457796,2.0400589028660616
5032,161.0,87.0,60.0,0.37267080745341613,0.6896551724137931,0.6885423209130827,1.9037268672709562
5033,137.0,133.0,60.0,0.43795620437956206,0.45112781954887216,0.6692664657951195,1.772993784564189
5033,133.0,113.0,60.0,0.45112781954887216,0.5309734513274337,0.6536851339203874,1.0476568979994263
5033,133.0,133.0,60.0,0.45112781954887216,0.45112781954887216,0.4412656924595927,1.0198883344336493
5033,137.0,113.0,60.0,0.43795620437956206,0.5309734513274337,0.44104505992092397,1.0087088901675207
5034,173.0,269.0,60.0,0.3468208092485549,0.22304832713754646,0.4351560442539009,0.9541494106136174
5034,173.0,35.0,60.0,0.3468208092485549,1.7142857142857142,0.4299598539594688,0.9931104495746562
5034,173.0,161.0,60.0,0.3468208092485549,0.37267080745341613,0.4253410181421958,0.9249389604063484
5035,177.0,165.0,60.0,0.3389830508474576,0.36363636363636365,0.4030211464814578,0.9045627848577591
5035,177.0,109.0,60.0,0.3389830508474576,0.5504587155963303,0.405269790268174,0.8837331337247338
5036,4.0,161.0,372.0,93.0,2.31055900621118,5.5595448832049765,0.9630012377517586
5036,4.0,85.0,372.0,93.0,4.376470588235295,10.161674099878399,1.164986229279234
5036,177.0,85.0,372.0,2.1016949152542375,4.376470588235295,10.244343650611388,1.381456817514528
5036,177.0,161.0,372.0,2.1016949152542375,2.31055900621118,9.837211213843531,1.4492151461424219
5037,87.0,133.0,372.0,4.275862068965517,2.7969924812030076,10.016521558671117,1.566289441075156
5037,87.0,137.0,372.0,4.275862068965517,2.7153284671532845,10.20775827114195,1.6267651792897944
5037,113.0,133.0,372.0,3.2920353982300883,2.7969924812030076,10.361207624696577,1.630434640022967
5037,113.0,137.0,372.0,3.2920353982300883,2.7153284671532845,10.50717585423541,1.6298059947535226
5038,26.0,173.0,372.0,14.307692307692308,2.1502890173410405,11.204378651438208,1.6558301458828986
5038,26.0,113.0,372.0,14.307692307692308,3.2920353982300883,11.891191838251395,1.7859491571737134
5038,109.0,173.0,372.0,3.4128440366972477,2.1502890173410405,12.043200499713587,1.8589808494200757
5038,109.0,113.0,372.0,3.4128440366972477,3.2920353982300883,12.19194489132947,2.0010262283541365
5039,137.0,177.0,372.0,2.7153284671532845,2.1016949152542375,12.30515492370969,2.0795623015504767
5040,109.0,4.0,439.0,4.027522935779817,109.75,12.48397467952124,7.544505910573034
5040,285.0,177.0,439.0,1.5403508771929824,2.480225988700565,12.539094413161909,7.641968537441689
5040,285.0,4.0,439.0,1.5403508771929824,109.75,12.59877091655913,13.118316121084812
5040,109.0,177.0,439.0,4.027522935779817,2.480225988700565,12.782806022885694,13.156613134805553
5040,141.0,4.0,439.0,3.1134751773049647,109.75,12.921138741288512,18.625479594432882
5040,141.0,177.0,439.0,3.1134751773049647,2.480225988700565,13.059863347611392,18.73130907568609
5041,137.0,87.0,439.0,3.204379562043796,5.045977011494253,13.203133173171205,18.95608499048099
5041,325.0,87.0,439.0,1.3507692307692307,5.045977011494253,8.620671634709668,19.092855890745145
5042,109.0,26.0,439.0,4.027522935779817,16.884615384615383,4.172047781498659,19.718263130564146
5043,177.0,,439.0,2.480225988700565,,4.190974335170975,20.525725895949876
5044,33.0,285.0,116.0,3.515151515151515,0.4070175438596491,4.261647165165839,20.425539503194532
5044,55.0,285.0,116.0,2.109090909090909,0.4070175438596491,4.153308607172109,20.299751348597514
5045,55.0,325.0,116.0,2.109090909090909,0.3569230769230769,4.044970049178379,20.175624749111716
5046,11.0,,116.0,10.545454545454545,,4.407641006539601,21.14110431955109
5046,87.0,,116.0,1.3333333333333333,,4.3097059032947636,22.224973487339195
5046,177.0,,116.0,0.655367231638418,,3.6270896494920692,23.47964126671408
5047,87.0,,116.0,1.3333333333333333,,2.9783717007741197,24.825481657946344
5048,157.0,32.0,116.0,0.7388535031847133,3.625,2.8446721740984935,24.92379572345694
5048,55.0,32.0,116.0,2.109090909090909,3.625,2.7794845177181764,24.94599336357493
5049,109.0,113.0,116.0,1.0642201834862386,1.0265486725663717,2.696929103534824,24.874316947395744
5050,133.0,,116.0,0.8721804511278195,,2.539161979302224,18.81176815792401
5051,141.0,,116.0,0.8226950354609929,,2.5032791872156244,20.06804063247966
5052,69.0,285.0,22.0,0.3188405797101449,0.07719298245614035,2.442203672341483,11.631670861899364
5052,109.0,285.0,22.0,0.2018348623853211,0.07719298245614035,2.250919268671758,11.446822169111332
5053,87.0,,22.0,0.25287356321839083,,2.1078891879674293,3.254890683203943
5053,97.0,,22.0,0.2268041237113402,,1.9635556352877483,3.3253147463406134
5053,9.0,,22.0,2.4444444444444446,,1.9255588794077805,3.1532485198252496
5054,79.0,,22.0,0.27848101265822783,,1.8719444685022306,2.9429453540842494
5055,9.0,,22.0,2.4444444444444446,,1.792790543935462,1.2002366002678575
5055,81.0,,22.0,0.2716049382716049,,1.6823594914140139,1.2002366002678575
5055,177.0,,22.0,0.12429378531073447,,1.512816604921975,1.313553608326173
5056,65.0,,22.0,0.3384615384615385,,1.4242851363905065,1.4646429524039268
5056,165.0,,22.0,0.13333333333333333,,1.3254972576026276,1.686186927500097
5056,11.0,,22.0,2.0,,0.8982245303299005,1.686186927500097
5056,93.0,,22.0,0.23655913978494625,,0.843385820652481,1.686186927500097
5057,193.0,,22.0,0.11398963730569948,,0.8163169409358451,1.686186927500097
5057,109.0,,22.0,0.2018348623853211,,0.7597420173884445,1.686186927500097
5058,87.0,,22.0,0.25287356321839083,,0.7354430203901284,1.2014836593751212
5058,225.0,,22.0,0.09777777777777778,,0.6348773638244718,0.39364487916682833
5059,109.0,,22.0,0.2018348623853211,,0.591758097769426,0.07719298245614035
5059,317.0,,22.0,0.0694006309148265,,0.5516191067587763,0.07719298245614035
5060,573.0,93.0,162.0,0.28272251308900526,1.7419354838709677,0.5246204806401769,0.6321071496016921
5061,225.0,,147545.0,655.7555555555556,,33.29645622943245,0.909564233174468
5062,141.0,225.0,147545.0,1046.4184397163122,655.7555555555556,85.60728647212879,328.7487455197242
5062,501.0,225.0,147545.0,294.50099800399204,655.7555555555556,100.31969269416747,437.751015531668
5063,317.0,317.0,147545.0,465.44164037854887,465.44164037854887,123.58043450690934,444.67367174338824
5064,517.0,69.0,147545.0,285.38684719535786,2138.3333333333335,137.727554644455,783.4056040613773
5064,173.0,69.0,147545.0,852.8612716763006,2138.3333333333335,180.35669417763717,1009.22689227337
5065,169.0,97.0,147545.0,873.0473372781065,1521.0824742268042,223.88683881932025,1082.3491182667178
5065,517.0,97.0,147545.0,285.38684719535786,1521.0824742268042,238.1426009321746,1137.1907877617286
5066,93.0,,147545.0,1586.505376344086,,317.4616550601133,1137.1907877617286
5066,373.0,,147545.0,395.56300268096516,,337.2228821172385,1137.1907877617286
5067,193.0,,147545.0,764.4818652849741,,375.44030871482056,1137.1907877617286
5067,573.0,,147545.0,257.4956369982548,,388.21509056473326,1137.1907877617286
5067,57.0,,147545.0,2588.5087719298244,,517.6287012042352,1137.1907877617286
5068,193.0,173.0,60.0,0.31088082901554404,0.3468208092485549,517.6385457638207,1010.8747914336751
5069,501.0,169.0,147545.0,294.50099800399204,873.0473372781065,532.3535039209011,997.0920460181184
5069,169.0,169.0,147545.0,873.0473372781065,873.0473372781065,575.9932271066455,985.815254314481
5069,137.0,169.0,147545.0,1076.970802919708,873.0473372781065,629.836878363742,976.417927894783
5070,79.0,93.0,147545.0,1867.6582278481012,1586.505376344086,723.2096980130277,1023.3477316216524
5071,145.0,57.0,147545.0,1017.551724137931,2588.5087719298244,774.0838141883786,1135.1449487865218
5071,129.0,193.0,147545.0,1143.7596899224807,764.4818652849741,831.2576625588481,1189.6263723437437
5071,129.0,57.0,147545.0,1143.7596899224807,2588.5087719298244,855.6578692771943,1282.8851989828156
5071,145.0,193.0,147545.0,1017.551724137931,764.4818652849741,854.2145334982754,1290.1336196314435
5072,35.0,193.0,147545.0,4215.571428571428,764.4818652849741,1050.2680550266473,1297.3820402800714
5073,35.0,169.0,191.0,5.457142857142857,1.1301775147928994,1027.268830150577,1266.427942755821
5074,193.0,79.0,147545.0,764.4818652849741,1867.6582278481012,1051.2235810550578,1248.3829357234722
5075,253.0,129.0,147545.0,583.1818181818181,1143.7596899224807,1037.7396083803337,1182.0780261627488
5076,253.0,35.0,51.0,0.2015810276679842,1.457142857142857,994.0973205678117,1080.7696707381047
5076,133.0,35.0,51.0,0.38345864661654133,1.457142857142857,979.8471511403746,979.4613153134607
5077,269.0,35.0,51.0,0.1895910780669145,1.457142857142857,900.5313618770737,918.3360545349407
5077,11.0,35.0,51.0,4.636363636363637,1.457142857142857,880.9850299248437,864.4020009068349
5078,293.0,193.0,51.0,0.17406143344709898,0.26424870466321243,842.7696397322673,816.3943480067143
5079,293.0,253.0,124949.0,426.4470989761092,493.8695652173913,851.21721283116,799.4193594388553
5080,69.0,253.0,124949.0,1810.855072463768,493.8695652173913,812.3345278578572,784.141869727782
5080,373.0,253.0,124949.0,334.98391420911526,493.8695652173913,829.0681795268622,808.8180069481891
5081,233.0,341.0,124949.0,536.2618025751073,366.4193548387097,841.1562197554179,783.4866078262193
5082,,133.0,124949.0,,939.4661654135339,839.4777398858026,786.8075492329906
5083,,133.0,124949.0,,939.4661654135339,826.2836808283633,790.128490639762
5084,,69.0,70.0,,1.0144927536231885,765.0263545330847,710.8539464602388
5085,,51.0,124949.0,,2449.9803921568628,749.2435189327819,703.9275274715908
5087,109.0,,124949.0,1146.3211009174313,,749.4036071199664,700.7404570603601
5088,,133.0,124949.0,,939.4661654135339,723.1132015997988,613.9487409279237
5090,,113.0,124949.0,,1105.7433628318583,702.0818785613608,631.9098723777597
5091,,145.0,14.0,,0.09655172413793103,431.8134516375094,591.6790664008736
5092,,373.0,14.0,,0.03753351206434316,467.3431440358733,591.6215588217826
5093,,157.0,14.0,,0.08917197452229299,440.33053301322775,493.32845061791005
5094,,157.0,14.0,,0.08917197452229299,426.0454044963687,433.1352654627544
5095,61.0,,14.0,0.22950819672131148,,426.04819721327397,457.11738338528835
5096,,217.0,124949.0,,575.8018433179724,473.3442792762359,489.02542229977877
5097,,217.0,124949.0,,575.8018433179724,532.488615301007,520.9334612142694
5098,,185.0,124949.0,,675.4,607.8960798245274,558.3747310555392
5099,,233.0,162.0,,0.6952789699570815,709.1830828897076,558.3986771813888
5099,,61.0,162.0,,2.6557377049180326,765.7302796724272,531.1090200973625
5100,,269.0,162.0,,0.6022304832713755,504.449081474592,503.70527927880033
5101,,293.0,124949.0,,426.4470989761092,560.9374705630843,499.95958670984027
5102,,293.0,124949.0,,426.4470989761092,573.2753045570728,503.29446138414016
5103,,249.0,124949.0,,501.80321285140565,573.2753045570728,478.97985290846646
5104,69.0,217.0,124949.0,1810.855072463768,575.8018433179724,985.8018938593045,458.7762794587131
5105,161.0,217.0,124949.0,776.0807453416149,575.8018433179724,933.3716067298822,490.7089100456212
5105,161.0,121.0,124949.0,776.0807453416149,1032.6363636363637,901.9134344522287,411.9675751278158
5106,,185.0,124949.0,,675.4,840.8115178359279,425.83243959477284
5107,97.0,,124949.0,1288.1340206185566,,930.2760183924536,397.29723260484167
5108,,69.0,191.0,,2.7681159420289854,930.2760183924536,336.0208299998512
5108,,169.0,191.0,,1.1301775147928994,930.2760183924536,336.07825365488753
5109,,161.0,191.0,,1.186335403726708,930.2760183924536,336.14207598220213
5111,125.0,,191.0,1.528,,775.4846819937114,355.90989386500684
5115,,125.0,116.0,,0.928,775.4846819937114,355.9592366900349
5116,,69.0,116.0,,1.681159420289855,930.5357167531095,336.2771212861602
5118,109.0,,124949.0,1146.3211009174313,,966.499947447163,322.18743175487714
5121,253.0,,124949.0,493.8695652173913,,898.9813214143386,306.3365310321837
5122,,373.0,124949.0,,334.98391420911526,898.9813214143386,285.0605256702534
5123,,533.0,23728.0,,44.51782363977486,898.9813214143386,287.79943471211703
5125,,301.0,23728.0,,78.83056478405315,898.9813214143386,292.56036140456297
5126,225.0,485.0,23728.0,105.45777777777778,48.92371134020618,799.7908784597685,295.5804539581214
5127,9.0,157.0,23728.0,2636.4444444444443,151.13375796178343,1003.8634969025103,278.373370144726
5127,11.0,157.0,23728.0,2157.090909090909,151.13375796178343,1119.18623812135,261.16628633133064
5128,97.0,357.0,20098.0,207.1958762886598,56.296918767507,1036.2780234092875,233.32214295108702
5129,125.0,,20098.0,160.784,,886.2715622762175,210.490162926628
5129,9.0,,20098.0,2233.1111111111113,,1018.7288682552627,184.39647147010336
5130,,225.0,124949.0,,555.3288888888889,1042.9936805466275,150.30308041671233
5130,,349.0,124949.0,,358.0200573065903,1042.9936805466275,127.63308451004018
5131,,9.0,124949.0,,13883.222222222223,1015.7558649830797,1044.672360357519
5131,,533.0,124949.0,,234.42589118198873,1015.7558649830797,1060.116212040183
5132,,97.0,124949.0,,1288.1340206185566,1015.7558649830797,1145.9164682471007
5133,9.0,9.0,20098.0,2233.1111111111113,2233.1111111111113,1137.491389595883,1294.7114532942594
5137,,9.0,124949.0,,13883.222222222223,1263.7095439954255,2081.493376352257
5138,,9.0,124949.0,,13883.222222222223,1263.7095439954255,2949.1367652411463
5141,,233.0,124949.0,,536.2618025751073,1263.7095439954255,2982.5480554383225
5142,,177.0,124949.0,,705.9265536723163,1278.3830993801748,2848.6291435697335
5142,,261.0,124949.0,,478.7318007662835,1390.4564614034296,2716.968180080653
5145,,113.0,28014.0,,247.91150442477877,1390.4564614034296,2712.1308239815235
5147,,285.0,124949.0,,438.41754385964913,1390.4564614034296,2734.0141417715163
5158,,55.0,124949.0,,2271.8,1390.4564614034296,2855.845777061291
5159,,97.0,124949.0,,1288.1340206185566,1604.6229086743715,2924.690794243422
5161,,51.0,39054.0,,765.7647058823529,1398.258601520357,2958.836958016787
5163,,55.0,124949.0,,2271.8,1208.550524627719,3076.651749241132
5166,,55.0,124949.0,,2271.8,1542.3354074074052,3199.7352537540482
5167,9.0,55.0,124949.0,13883.222222222223,2271.8,6116.481481481479,3150.8965561880455
5168,,153.0,124949.0,,816.6601307189543,8058.166666666663,3034.184734914591
