TTI	LCG_0	LCG_1	LCG_2	LCG_3	Num_RBs	TBS_Index	MCS_Index	Redund_Ver	PUSCH_TB_Size
4261	-	-	-	-	-	-	-	0	9
4277	-	-	-	-	1	19	20	-	-
4278	-	-	-	-	1	19	20	-	-
4279	-	-	-	-	1	19	20	-	-
4280	-	-	-	-	1	19	20	-	-
4281	0	0	0	0	1	19	20	0	51
4282	0	0	0	0	1	19	20	0	51
4283	0	0	0	0	1	19	20	0	51
4284	0	0	0	0	1	19	20	0	51
4285	0	0	0	0	-	-	-	0	51
4286	0	0	0	0	-	-	-	0	51
4287	0	0	0	0	5	18	19	0	51
4288	0	0	0	0	1	19	20	0	51
4291	0	0	0	0	1	15	16	1	249
4292	0	0	0	0	-	-	-	0	51
4293	-	-	-	-	1	17	18	-	-
4294	-	-	-	-	1	17	18	-	-
4295	0	0	0	0	1	17	18	0	35
4296	-	-	-	-	1	19	20	-	-
4297	0	0	0	0	1	19	20	0	42
4298	0	0	0	0	1	19	20	0	42
4299	0	0	0	0	-	-	-	0	42
4300	0	0	0	0	-	-	-	0	51
4301	0	0	0	0	1	19	20	0	51
4302	0	0	0	0	-	-	-	0	51
4305	0	0	0	0	-	-	-	0	51
4306	-	-	-	-	1	19	30	-	-
4307	-	-	-	-	1	19	20	-	-
4308	-	-	-	-	1	19	20	-	-
4310	-	-	-	-	-	-	-	0	51
4311	0	0	0	0	-	-	-	0	51
4312	0	0	0	0	-	-	-	0	51
4326	-	-	-	-	1	17	18	-	-
4327	-	-	-	-	1	17	18	-	-
4328	-	-	-	-	3	0	0	-	-
4329	-	-	-	-	3	0	0	-	-
4330	0	0	0	0	3	0	0	0	42
4331	0	0	0	0	3	0	0	0	42
4332	0	0	0	0	15	0	0	0	7
4333	0	0	0	0	15	0	0	0	7
4334	0	0	0	0	15	0	0	0	7
4335	0	0	0	0	15	0	0	0	7
4336	0	0	0	0	15	0	0	0	49
4337	0	0	0	0	15	0	0	0	49
4338	0	0	0	0	15	0	0	0	49
4339	0	0	0	0	15	0	0	0	49
4340	0	0	0	0	15	0	0	0	49
4341	0	0	0	0	15	0	0	0	49
4342	0	0	0	0	15	0	0	0	49
4343	0	0	0	0	15	0	0	0	49
4344	0	0	0	0	15	0	0	0	49
4345	0	0	0	0	15	0	0	0	49
4346	0	0	0	0	15	0	0	0	49
4347	0	0	0	0	15	0	0	0	49
4348	0	0	0	0	15	0	0	0	49
4349	0	0	0	16	15	0	0	0	49
4350	-	-	-	-	15	0	0	0	49
4351	-	-	-	-	15	0	0	0	49
4352	0	0	0	0	15	0	0	0	49
4353	0	0	0	0	-	-	-	0	49
4354	0	0	0	0	-	-	-	0	49
4355	0	0	0	0	-	-	-	0	49
4356	0	0	0	0	-	-	-	0	49
4390	-	-	-	-	5	18	12	-	-
4394	0	0	0	0	-	-	-	0	249
4430	-	-	-	-	6	16	10	-	-
4434	0	0	0	0	-	-	-	1	241
4470	-	-	-	-	5	19	13	-	-
4474	0	0	0	32	-	-	-	0	269
4478	-	-	-	-	30	19	13	-	-
4482	0	0	0	0	-	-	-	0	1620
4483	-	-	-	-	5	18	12	-	-
4487	0	0	0	0	-	-	-	0	249
4488	-	-	-	-	5	17	11	-	-
4492	0	0	0	0	-	-	-	0	225
4493	-	-	-	-	4	19	13	-	-
4497	0	0	0	0	-	-	-	0	217
4498	-	-	-	-	6	16	10	-	-
4502	0	0	0	0	-	-	-	0	241
4503	-	-	-	-	5	19	13	-	-
4507	0	0	0	0	6	16	10	0	269
4508	-	-	-	-	5	18	12	-	-
4511	0	0	0	0	-	-	-	1	241
4512	0	0	0	0	-	-	-	0	249
4513	-	-	-	-	4	21	15	-	-
4517	0	0	0	26	-	-	-	0	249
4518	-	-	-	-	8	14	9	-	-
4522	0	0	0	33	-	-	-	1	285
4523	-	-	-	-	8	14	9	-	-
4525	-	-	-	-	-	-	-	0	249
4526	-	-	-	-	40	14	9	-	-
4527	0	0	0	33	-	-	-	0	285
4528	-	-	-	-	8	13	8	-	-
4530	-	-	-	-	-	-	-	0	1431
4532	0	0	0	0	-	-	-	0	253
4533	-	-	-	-	6	14	9	-	-
4537	0	0	0	0	-	-	-	0	217
4538	-	-	-	-	4	19	13	-	-
4542	0	0	0	0	-	-	-	0	217
4543	-	-	-	-	5	17	11	-	-
4547	-	-	-	-	-	-	-	0	225
4548	-	-	-	-	4	21	15	-	-
4552	-	-	-	-	-	-	-	0	249
4553	-	-	-	-	3	23	17	-	-
4556	-	-	-	-	32	24	18	-	-
4557	-	-	-	-	-	-	-	0	217
4558	-	-	-	-	3	23	17	-	-
4560	-	-	-	-	4	20	14	0	2481
4561	-	-	-	-	9	24	18	-	-
4562	-	-	-	-	-	-	-	0	217
4563	-	-	-	-	4	22	16	-	-
4564	-	-	-	-	32	24	30	1	233
4565	-	-	-	-	-	-	-	0	693
4566	-	-	-	-	3	23	30	-	-
4567	-	-	-	-	-	-	-	0	269
4568	-	-	-	-	5	18	12	0	2481
4570	-	-	-	-	-	-	-	0	217
4571	-	-	-	-	4	22	30	-	-
4572	-	-	-	-	-	-	-	0	249
4573	-	-	-	-	5	17	11	-	-
4575	-	-	-	-	6	17	11	0	269
4577	-	-	-	-	-	-	-	0	225
4578	-	-	-	-	4	19	13	-	-
4579	-	-	-	-	-	-	-	1	269
4582	-	-	-	-	-	-	-	0	217
4583	-	-	-	-	5	18	12	-	-
4587	-	-	-	-	-	-	-	0	249
4588	-	-	-	-	6	16	10	-	-
4591	-	-	-	-	8	13	8	-	-
4592	-	-	-	-	-	-	-	0	241
4593	-	-	-	-	4	19	13	-	-
4595	-	-	-	-	-	-	-	1	253
4597	-	-	-	-	-	-	-	0	217
4598	-	-	-	-	4	20	14	-	-
4602	-	-	-	-	-	-	-	0	233
4603	-	-	-	-	5	19	13	-	-
4605	-	-	-	-	6	16	10	-	-
4606	-	-	-	-	4	20	30	-	-
4607	-	-	-	-	-	-	-	0	269
4608	-	-	-	-	6	16	10	-	-
4609	-	-	-	-	-	-	-	1	241
4610	-	-	-	-	-	-	-	0	233
4612	-	-	-	-	-	-	-	0	241
4613	-	-	-	-	4	19	13	-	-
4617	-	-	-	-	-	-	-	0	217
4618	-	-	-	-	4	19	13	-	-
4622	-	-	-	-	-	-	-	0	217
4623	-	-	-	-	5	18	12	-	-
4627	-	-	-	-	-	-	-	0	249
4547	0	0	0	0	-	-	-	-	-
4552	0	0	0	36	-	-	-	-	-
4557	0	0	0	38	-	-	-	-	-
4562	0	0	0	22	-	-	-	-	-
4565	0	0	0	0	-	-	-	-	-
4567	0	0	0	0	-	-	-	-	-
4572	0	0	0	0	-	-	-	-	-
4577	0	0	0	0	-	-	-	-	-
4579	0	0	0	0	-	-	-	-	-
4582	0	0	0	0	-	-	-	-	-
4587	0	0	0	1	-	-	-	-	-
4592	0	0	0	16	-	-	-	-	-
4595	0	0	0	0	-	-	-	-	-
4597	0	0	0	0	-	-	-	-	-
4602	0	0	0	0	-	-	-	-	-
4607	0	0	0	0	-	-	-	-	-
4609	0	0	0	0	-	-	-	-	-
4612	0	0	0	0	-	-	-	-	-
4617	0	0	0	0	-	-	-	-	-
4622	0	0	0	0	-	-	-	-	-
4627	0	0	0	0	-	-	-	-	-
4628	-	-	-	-	6	16	10	-	-
4632	0	0	0	0	-	-	-	0	241
4633	-	-	-	-	5	17	11	-	-
4637	0	0	0	0	-	-	-	0	225
4638	-	-	-	-	4	20	14	-	-
4639	-	-	-	-	5	19	13	-	-
4642	0	0	0	0	-	-	-	0	233
4643	0	0	0	0	4	22	16	1	269
4647	0	0	0	0	-	-	-	0	269
4648	-	-	-	-	4	22	16	-	-
4652	0	0	0	0	-	-	-	0	269
4653	-	-	-	-	6	14	9	-	-
4655	-	-	-	-	-	-	-	0	269
4657	0	0	0	0	-	-	-	0	217
4658	-	-	-	-	5	18	12	-	-
4662	0	0	0	0	-	-	-	0	249
4663	-	-	-	-	6	16	10	-	-
4667	0	0	0	0	-	-	-	0	241
4668	-	-	-	-	4	19	13	-	-
4672	0	0	0	0	-	-	-	0	217
4673	-	-	-	-	4	22	16	-	-
4677	0	0	0	0	4	21	15	0	269
4678	-	-	-	-	3	23	17	-	-
4681	0	0	0	0	-	-	-	1	249
4682	0	0	0	0	-	-	-	0	217
4683	-	-	-	-	4	19	13	-	-
4687	0	0	0	0	-	-	-	0	217
4688	-	-	-	-	4	20	14	-	-
4692	0	0	0	0	-	-	-	0	233
4693	-	-	-	-	5	17	11	-	-
4697	0	0	0	0	-	-	-	0	225
4698	-	-	-	-	5	19	13	-	-
4702	0	0	0	0	-	-	-	0	269
4707	-	-	-	-	4	19	13	-	-
4708	-	-	-	-	4	19	13	-	-
4711	0	0	0	0	-	-	-	0	217
4712	0	0	0	0	-	-	-	0	217
4713	-	-	-	-	4	19	13	-	-
4717	0	0	0	0	-	-	-	0	217
4718	-	-	-	-	4	20	14	-	-
4722	0	0	0	0	-	-	-	0	233
4723	-	-	-	-	4	20	14	-	-
4727	0	0	0	0	-	-	-	0	233
4728	-	-	-	-	4	20	14	-	-
4732	0	0	0	0	-	-	-	0	233
4733	-	-	-	-	4	19	13	-	-
4737	0	0	0	0	-	-	-	0	217
4738	-	-	-	-	4	22	16	-	-
4742	0	0	0	0	-	-	-	0	269
4743	-	-	-	-	4	21	15	-	-
4747	0	0	0	0	-	-	-	0	249
4748	-	-	-	-	4	20	14	-	-
4752	0	0	0	0	-	-	-	0	233
4753	-	-	-	-	5	18	12	-	-
4757	0	0	0	0	-	-	-	0	249
4758	-	-	-	-	5	18	12	-	-
4762	0	0	0	0	-	-	-	0	249
4763	-	-	-	-	5	19	13	-	-
4767	0	0	0	0	-	-	-	0	269
4768	-	-	-	-	5	18	12	-	-
4772	0	0	0	0	-	-	-	0	249
4773	-	-	-	-	4	19	13	-	-
4777	0	0	0	0	-	-	-	0	217
4779	-	-	-	-	5	19	13	-	-
4783	0	0	0	0	5	18	12	0	269
4787	0	0	0	0	-	-	-	0	249
4792	0	0	0	0	-	-	-	0	233
4797	0	0	0	0	-	-	-	0	269
4802	0	0	0	0	-	-	-	0	249
4807	0	0	0	0	-	-	-	0	233
4812	0	0	0	0	-	-	-	0	233
4817	0	0	0	0	-	-	-	0	225
4820	-	-	-	-	-	-	-	0	233
4822	0	0	0	26	-	-	-	0	225
4827	0	0	0	21	-	-	-	0	241
4830	0	0	0	0	-	-	-	0	389
4832	0	0	0	0	-	-	-	0	249
4837	-	-	-	-	-	-	-	0	249
4842	-	-	-	-	-	-	-	0	225
4847	-	-	-	-	-	-	-	0	269
4788	-	-	-	-	4	20	14	-	-
4793	-	-	-	-	5	19	13	-	-
4798	-	-	-	-	5	18	12	-	-
4803	-	-	-	-	4	20	14	-	-
4808	-	-	-	-	4	20	14	-	-
4813	-	-	-	-	5	17	11	-	-
4816	-	-	-	-	4	20	30	-	-
4818	-	-	-	-	5	17	11	-	-
4823	-	-	-	-	6	16	10	-	-
4826	-	-	-	-	8	18	12	-	-
4828	-	-	-	-	5	18	12	-	-
4833	-	-	-	-	5	18	12	-	-
4837	0	0	0	0	-	-	-	-	-
4838	-	-	-	-	5	17	11	-	-
4842	0	0	0	0	-	-	-	-	-
4843	-	-	-	-	5	19	13	-	-
4847	0	0	0	0	-	-	-	-	-
4848	-	-	-	-	8	14	9	-	-
4852	0	0	0	0	-	-	-	0	285
4853	-	-	-	-	8	13	8	-	-
4855	-	-	-	-	-	-	-	0	269
4857	0	0	0	0	-	-	-	0	253
4858	-	-	-	-	4	19	13	-	-
4862	0	0	0	0	-	-	-	0	217
4863	-	-	-	-	5	18	12	-	-
4867	0	0	0	0	5	18	12	0	249
4868	-	-	-	-	4	20	14	-	-
4871	0	0	0	0	-	-	-	1	249
4872	0	0	0	0	-	-	-	0	233
4873	-	-	-	-	5	19	13	-	-
4877	0	0	0	0	-	-	-	0	269
4878	-	-	-	-	5	17	11	-	-
4882	0	0	0	0	-	-	-	0	225
4883	-	-	-	-	5	17	11	-	-
4887	0	0	0	0	-	-	-	0	225
4888	-	-	-	-	4	19	13	-	-
4892	0	0	0	0	-	-	-	0	217
4893	-	-	-	-	5	18	12	-	-
4897	0	0	0	30	-	-	-	0	249
4898	-	-	-	-	4	19	13	-	-
4901	-	-	-	-	16	19	13	-	-
4902	0	0	0	28	-	-	-	0	217
4903	-	-	-	-	4	19	13	-	-
4905	0	0	0	0	-	-	-	0	871
4907	0	0	0	0	-	-	-	0	217
4908	-	-	-	-	4	19	13	-	-
4912	0	0	0	0	-	-	-	0	217
4913	-	-	-	-	4	19	13	-	-
4917	0	0	0	0	-	-	-	0	217
4918	-	-	-	-	4	20	14	-	-
4922	0	0	0	0	-	-	-	0	233
4923	-	-	-	-	5	19	13	-	-
4927	0	0	0	0	-	-	-	0	269
4928	-	-	-	-	4	20	14	-	-
4932	0	0	0	0	-	-	-	0	233
4933	-	-	-	-	4	20	14	-	-
4937	0	0	0	0	-	-	-	0	233
4938	-	-	-	-	4	19	13	-	-
4942	0	0	0	0	-	-	-	0	217
4943	-	-	-	-	4	20	14	-	-
4947	0	0	0	0	-	-	-	0	233
4948	-	-	-	-	4	19	13	-	-
4952	0	0	0	0	-	-	-	0	217
4953	-	-	-	-	4	20	14	-	-
4956	-	-	-	-	4	19	30	-	-
4957	0	0	0	0	-	-	-	0	233
4958	-	-	-	-	5	17	11	-	-
4960	-	-	-	-	-	-	-	0	217
4962	0	0	0	0	-	-	-	0	225
4963	-	-	-	-	5	18	12	-	-
4964	-	-	-	-	6	17	11	-	-
4967	0	0	0	0	-	-	-	0	249
4968	0	0	0	0	4	19	13	1	269
4972	0	0	0	0	-	-	-	0	217
4973	-	-	-	-	4	19	13	-	-
4977	0	0	0	0	-	-	-	0	217
4978	-	-	-	-	4	20	14	-	-
4982	0	0	0	0	-	-	-	0	233
4983	-	-	-	-	4	23	17	-	-
4987	0	0	0	0	-	-	-	0	285
4988	-	-	-	-	6	14	9	-	-
4990	-	-	-	-	-	-	-	0	233
4992	0	0	0	0	-	-	-	0	217
4993	-	-	-	-	8	12	7	-	-
4995	-	-	-	-	-	-	-	0	285
4997	0	0	0	0	-	-	-	0	225
4998	-	-	-	-	6	16	10	-	-
5000	-	-	-	-	8	12	7	-	-
5002	0	0	0	0	-	-	-	0	241
5003	-	-	-	-	4	19	13	-	-
5004	0	0	0	0	-	-	-	1	225
5007	0	0	0	0	-	-	-	0	217
5012	0	0	0	0	-	-	-	0	269
5016	0	0	0	0	-	-	-	1	233
5017	0	0	0	0	-	-	-	0	269
5022	0	0	0	0	-	-	-	0	217
5027	0	0	0	0	-	-	-	0	225
5032	0	0	0	0	-	-	-	0	225
5037	0	0	0	0	-	-	-	0	249
5038	0	0	0	0	-	-	-	1	233
5042	-	-	-	-	-	-	-	0	269
5008	-	-	-	-	4	22	16	-	-
5012	-	-	-	-	4	20	14	-	-
5013	-	-	-	-	4	22	16	-	-
5018	-	-	-	-	3	23	17	-	-
5023	-	-	-	-	3	24	18	-	-
5028	-	-	-	-	3	24	18	-	-
5033	-	-	-	-	4	21	15	-	-
5034	-	-	-	-	4	20	14	-	-
5038	-	-	-	-	4	22	16	-	-
5042	0	0	0	0	-	-	-	-	-
5046	-	-	-	-	4	19	13	-	-
5048	-	-	-	-	4	21	15	-	-
5050	0	0	0	0	5	20	14	0	217
5052	0	0	0	0	-	-	-	0	249
5053	-	-	-	-	4	21	15	-	-
5054	0	0	0	0	-	-	-	1	293
5057	0	0	0	0	-	-	-	0	249
5058	-	-	-	-	4	19	13	-	-
5062	0	0	0	0	-	-	-	0	217
5063	-	-	-	-	4	19	13	-	-
5067	0	0	0	0	-	-	-	0	217
5068	-	-	-	-	4	20	14	-	-
5072	0	0	0	0	-	-	-	0	233
5073	-	-	-	-	4	20	14	-	-
5074	-	-	-	-	5	19	13	-	-
5077	0	0	0	0	-	-	-	0	233
5078	0	0	0	0	4	19	13	1	269
5082	0	0	0	0	-	-	-	0	217
5083	-	-	-	-	5	18	12	-	-
5086	-	-	-	-	6	16	10	-	-
5087	0	0	0	0	-	-	-	0	249
5088	-	-	-	-	5	18	12	-	-
5090	0	0	0	0	-	-	-	1	241
5092	0	0	0	0	-	-	-	0	249
5093	-	-	-	-	5	19	13	-	-
5097	0	0	0	0	-	-	-	0	269
5098	-	-	-	-	4	20	14	-	-
5102	0	0	0	0	-	-	-	0	233
5103	-	-	-	-	4	19	13	-	-
5104	-	-	-	-	6	17	11	-	-
5107	0	0	0	0	-	-	-	0	217
5108	0	0	0	0	4	19	13	1	269
5112	0	0	0	0	-	-	-	0	217
5113	-	-	-	-	4	21	15	-	-
5114	-	-	-	-	5	17	11	-	-
5117	0	0	0	0	-	-	-	0	249
5118	0	0	0	0	4	21	15	1	225
5122	0	0	0	0	-	-	-	0	249
5123	-	-	-	-	4	21	15	-	-
5127	0	0	0	0	6	18	12	0	249
5128	-	-	-	-	4	20	14	-	-
5131	0	0	0	0	-	-	-	1	293
5132	0	0	0	0	-	-	-	0	233
5133	-	-	-	-	4	19	13	-	-
5136	-	-	-	-	5	17	11	-	-
5137	0	0	0	0	-	-	-	0	217
5138	-	-	-	-	4	22	16	-	-
5140	0	0	0	0	-	-	-	1	225
5142	0	0	0	0	-	-	-	0	269
5143	-	-	-	-	4	22	16	-	-
5146	-	-	-	-	5	17	11	-	-
5147	0	0	0	0	-	-	-	0	269
5148	-	-	-	-	4	21	15	-	-
5150	-	-	-	-	-	-	-	1	225
5152	0	0	0	0	-	-	-	0	249
5153	-	-	-	-	4	21	15	-	-
5156	-	-	-	-	4	21	15	-	-
5157	0	0	0	0	-	-	-	0	249
5158	-	-	-	-	4	22	16	-	-
5160	0	0	0	0	-	-	-	1	249
5161	-	-	-	-	4	21	30	-	-
5162	0	0	0	0	-	-	-	0	269
5164	-	-	-	-	4	21	30	-	-
5165	-	-	-	-	5	18	12	0	249
5166	-	-	-	-	6	16	10	-	-
5168	-	-	-	-	4	20	14	0	249
5169	0	0	0	12	-	-	-	0	249
5170	0	0	0	0	-	-	-	1	241
5172	0	0	0	0	-	-	-	0	233
5173	-	-	-	-	4	21	15	-	-
5176	-	-	-	-	5	17	11	-	-
5177	0	0	0	0	-	-	-	0	249
5178	-	-	-	-	4	21	15	-	-
5180	-	-	-	-	-	-	-	1	225
5182	0	0	0	0	-	-	-	0	249
5183	-	-	-	-	4	19	13	-	-
5187	0	0	0	15	-	-	-	0	217
5188	-	-	-	-	4	21	15	-	-
5189	-	-	-	-	5	17	11	-	-
5192	0	0	0	0	-	-	-	0	249
5193	0	0	0	0	4	21	15	1	225
5197	0	0	0	0	-	-	-	0	249
5198	-	-	-	-	4	22	16	-	-
5199	-	-	-	-	5	18	12	-	-
5202	0	0	0	20	-	-	-	0	269
5203	0	0	0	0	4	21	15	1	249
5207	0	0	0	12	-	-	-	0	249
5212	0	0	0	25	-	-	-	0	233
5213	-	-	-	-	-	-	-	1	225
5217	0	0	0	14	-	-	-	0	217
5208	-	-	-	-	4	20	14	-	-
5209	-	-	-	-	5	17	11	-	-
5213	-	-	-	-	4	19	13	-	-
5216	-	-	-	-	2	18	12	-	-
5218	-	-	-	-	4	21	15	-	-
5220	-	-	-	-	-	-	-	0	97
5222	0	0	0	24	-	-	-	0	249
5223	-	-	-	-	4	21	15	-	-
5226	-	-	-	-	3	21	15	-	-
5227	0	0	0	25	5	17	11	0	249
5228	-	-	-	-	4	21	15	-	-
5230	-	-	-	-	-	-	-	0	185
5231	-	-	-	-	4	21	30	1	225
5232	0	0	0	23	-	-	-	0	249
5233	-	-	-	-	5	17	11	-	-
5235	-	-	-	-	-	-	-	0	249
5236	-	-	-	-	3	19	13	-	-
5237	0	0	0	14	6	17	11	0	225
5238	-	-	-	-	4	19	13	-	-
5240	0	0	0	0	-	-	-	0	161
5241	0	0	0	0	-	-	-	1	269
5242	0	0	0	0	-	-	-	0	217
5243	-	-	-	-	4	19	13	-	-
5247	-	-	-	-	5	17	11	0	217
5248	-	-	-	-	4	20	14	-	-
5251	0	0	0	19	-	-	-	1	225
5252	0	0	0	0	-	-	-	0	233
5253	-	-	-	-	4	21	15	-	-
5257	0	0	0	0	5	17	11	0	249
5258	-	-	-	-	4	20	14	-	-
5261	0	0	0	0	-	-	-	1	225
5262	0	0	0	0	-	-	-	0	233
5264	-	-	-	-	4	19	13	-	-
5267	-	-	-	-	5	17	11	-	-
5268	0	0	0	0	4	20	14	0	217
5271	0	0	0	23	-	-	-	1	225
5272	-	-	-	-	-	-	-	0	233
5273	-	-	-	-	5	19	13	-	-
5277	0	0	0	0	5	17	11	0	269
5278	-	-	-	-	4	20	14	-	-
5281	0	0	0	0	-	-	-	1	225
5282	0	0	0	0	-	-	-	0	233
5283	-	-	-	-	4	22	16	-	-
5287	0	0	0	0	5	20	14	0	269
5288	-	-	-	-	4	23	17	-	-
5291	0	0	0	0	4	22	30	1	293
5292	0	0	0	0	-	-	-	0	285
5293	-	-	-	-	4	19	13	-	-
5295	-	-	-	-	-	-	-	0	269
5296	-	-	-	-	4	23	30	-	-
5297	0	0	0	0	6	17	11	0	217
5298	-	-	-	-	4	19	13	-	-
5300	-	-	-	-	-	-	-	0	285
5301	0	0	0	0	-	-	-	1	269
5302	0	0	0	0	-	-	-	0	217
5303	-	-	-	-	4	19	13	-	-
5307	0	0	0	0	6	17	11	0	217
5308	-	-	-	-	4	19	13	-	-
5311	0	0	0	0	4	19	30	1	269
5312	0	0	0	0	-	-	-	0	217
5313	-	-	-	-	6	16	10	-	-
5315	-	-	-	-	-	-	-	0	217
5316	-	-	-	-	4	19	30	-	-
5317	0	0	0	0	6	14	9	0	241
5318	-	-	-	-	5	18	12	-	-
5320	-	-	-	-	-	-	-	0	217
5321	0	0	0	0	-	-	-	1	217
5322	0	0	0	0	-	-	-	0	249
5323	-	-	-	-	6	14	9	-	-
5327	0	0	0	19	6	14	9	0	217
5328	-	-	-	-	5	18	12	-	-
5331	-	-	-	-	-	-	-	1	217
5332	0	0	0	15	-	-	-	0	249
5333	-	-	-	-	5	18	12	-	-
5337	0	0	0	24	6	16	10	0	249
5338	-	-	-	-	5	18	12	-	-
5341	-	-	-	-	-	-	-	1	241
5342	0	0	0	17	-	-	-	0	249
5343	-	-	-	-	5	17	11	-	-
5347	0	0	0	23	6	17	11	0	225
5348	-	-	-	-	4	19	13	-	-
5351	-	-	-	-	-	-	-	1	269
5352	0	0	0	0	-	-	-	0	217
5353	-	-	-	-	4	22	16	-	-
5357	0	0	0	0	5	17	11	0	269
5358	-	-	-	-	4	20	14	-	-
5361	0	0	0	0	-	-	-	1	225
5362	0	0	0	0	-	-	-	0	233
5363	-	-	-	-	4	19	13	-	-
5367	0	0	0	0	6	17	11	0	217
5368	-	-	-	-	4	19	13	-	-
5371	0	0	0	0	-	-	-	1	269
5372	0	0	0	0	-	-	-	0	217
5373	-	-	-	-	5	19	13	-	-
5377	0	0	0	0	6	17	11	0	269
5378	-	-	-	-	4	19	13	-	-
5381	0	0	0	0	5	19	30	1	269
5382	-	-	-	-	-	-	-	0	217
5383	-	-	-	-	6	16	10	-	-
5385	-	-	-	-	-	-	-	0	269
5387	-	-	-	-	6	17	11	0	241
5388	-	-	-	-	4	19	13	-	-
5391	-	-	-	-	-	-	-	1	269
5392	-	-	-	-	-	-	-	0	217
5393	-	-	-	-	5	18	12	-	-
5396	-	-	-	-	4	19	30	-	-
5397	-	-	-	-	6	17	11	0	249
5398	-	-	-	-	4	19	13	-	-
5400	-	-	-	-	-	-	-	0	217
5401	-	-	-	-	5	18	30	1	269
5402	-	-	-	-	-	-	-	0	217
5403	-	-	-	-	8	12	7	-	-
5405	-	-	-	-	-	-	-	0	249
5407	-	-	-	-	8	14	9	0	225
5408	-	-	-	-	5	17	11	-	-
5411	-	-	-	-	8	12	30	1	285
5412	-	-	-	-	-	-	-	0	225
5415	-	-	-	-	-	-	-	0	225
5416	-	-	-	-	5	19	13	-	-
5417	-	-	-	-	6	16	10	-	-
5418	-	-	-	-	5	18	12	-	-
5420	-	-	-	-	-	-	-	0	269
5421	-	-	-	-	-	-	-	1	241
5422	-	-	-	-	-	-	-	0	249
5423	-	-	-	-	5	18	12	-	-
5427	-	-	-	-	8	14	9	0	249
5428	-	-	-	-	6	16	10	-	-
5431	-	-	-	-	5	18	30	1	285
5432	-	-	-	-	-	-	-	0	241
5435	-	-	-	-	-	-	-	0	249
5436	-	-	-	-	5	18	12	-	-
5437	-	-	-	-	6	14	9	-	-
5438	-	-	-	-	5	17	11	-	-
5440	-	-	-	-	-	-	-	1	249
5441	-	-	-	-	-	-	-	1	217
5442	-	-	-	-	-	-	-	0	225
5447	-	-	-	-	-	-	-	0	249
5450	-	-	-	-	-	-	-	0	225
5451	-	-	-	-	-	-	-	1	253
5452	-	-	-	-	-	-	-	0	285
5457	-	-	-	-	-	-	-	0	217
5382	0	0	0	0	-	-	-	-	-
5387	0	0	0	0	-	-	-	-	-
5391	0	0	0	0	-	-	-	-	-
5392	0	0	0	0	-	-	-	-	-
5397	0	0	0	0	-	-	-	-	-
5401	0	0	0	0	-	-	-	-	-
5402	0	0	0	0	-	-	-	-	-
5407	0	0	0	0	-	-	-	-	-
5411	0	0	0	0	-	-	-	-	-
5412	0	0	0	0	-	-	-	-	-
5420	0	0	0	0	-	-	-	-	-
5421	0	0	0	0	-	-	-	-	-
5422	0	0	0	0	-	-	-	-	-
5427	0	0	0	0	-	-	-	-	-
5431	0	0	0	0	-	-	-	-	-
5432	0	0	0	0	-	-	-	-	-
5440	0	0	0	0	-	-	-	-	-
5441	0	0	0	0	-	-	-	-	-
5442	0	0	0	0	-	-	-	-	-
5443	-	-	-	-	5	18	12	-	-
5446	-	-	-	-	5	17	30	-	-
5447	0	0	0	0	9	12	7	-	-
5448	-	-	-	-	8	14	9	-	-
5451	0	0	0	0	-	-	-	-	-
5452	0	0	0	0	-	-	-	-	-
5453	-	-	-	-	4	19	13	-	-
5457	0	0	0	0	5	17	11	-	-
5458	-	-	-	-	4	21	15	-	-
5461	0	0	0	0	-	-	-	1	225
5462	0	0	0	0	-	-	-	0	249
5463	-	-	-	-	4	19	13	-	-
5467	0	0	0	0	5	21	15	0	217
5468	-	-	-	-	4	23	17	-	-
5471	0	0	0	0	-	-	-	1	309
5472	0	0	0	0	-	-	-	0	285
5473	-	-	-	-	4	19	13	-	-
5477	0	0	0	0	5	17	11	0	217
5478	-	-	-	-	4	21	15	-	-
5481	0	0	0	0	4	19	30	1	225
5482	0	0	0	0	-	-	-	0	249
5483	-	-	-	-	8	14	9	-	-
5485	-	-	-	-	-	-	-	0	217
5486	-	-	-	-	4	21	30	-	-
5487	0	0	0	0	8	14	9	0	285
5488	-	-	-	-	6	16	10	-	-
5490	-	-	-	-	-	-	-	0	249
5491	0	0	0	0	8	14	30	1	285
5492	0	0	0	0	-	-	-	0	241
5494	-	-	-	-	9	11	6	-	-
5495	-	-	-	-	-	-	-	0	285
5497	-	-	-	-	6	14	9	-	-
5498	0	0	0	0	5	17	11	0	225
5501	0	0	0	0	-	-	-	1	217
5502	0	0	0	0	-	-	-	0	225
5505	-	-	-	-	6	14	30	-	-
5507	-	-	-	-	8	13	8	-	-
5509	-	-	-	-	-	-	-	0	217
5510	-	-	-	-	6	14	9	-	-
5511	0	0	0	0	-	-	-	1	253
5514	0	0	0	0	3	28	20	0	217
5517	-	-	-	-	4	22	16	-	-
5518	0	0	0	0	3	28	20	0	249
5521	0	0	0	0	-	-	-	1	269
5522	0	0	0	0	3	28	30	0	249
5525	-	-	-	-	8	12	7	-	-
5526	-	-	-	-	-	-	-	0	249
5527	-	-	-	-	5	17	11	-	-
5528	-	-	-	-	4	21	15	-	-
5529	0	0	0	0	-	-	-	0	225
5531	0	0	0	0	-	-	-	1	225
5532	0	0	0	0	-	-	-	0	249
