SysFN	SubFN	Num_RBs	TBS_Index	MCS_Index	Redund_Ver
2642	6	16	10	0
2647	6	16	10	0
2652	6	16	10	0
2657	6	16	10	0
2662	6	17	11	0
2667	6	17	11	0
2672	5	17	11	0
2677	6	16	10	0
2682	6	16	10	0
2687	6	16	10	0
2692	6	17	11	0
2790	6	14	9	0
2804	5	17	11	0
2811	6	14	9	0
2817	5	17	11	0
2822	5	17	11	0
2827	5	18	12	0
2832	5	18	12	0
2833	5	13	8	0
2837	5	17	11	0
2842	4	20	14	0
2847	5	18	12	0
2852	5	17	11	0
2857	5	19	13	0
2862	5	18	12	0
2867	5	18	12	0
2872	5	17	11	0
2877	5	17	11	0
2882	5	17	11	0
2887	5	17	11	0
2893	5	17	11	0
2897	5	17	11	0
2902	5	17	11	0
3113	5	17	11	0
3141	6	17	11	0
3150	5	19	13	0
3152	5	17	11	0
3157	5	19	13	0
3162	4	19	13	0
3167	4	19	13	0
3172	5	19	13	0
3177	4	20	14	0
3182	4	19	13	0
3187	5	19	13	0
3192	5	19	13	0
3197	5	19	13	0
3202	5	18	12	0
3207	4	19	13	0
3212	3	23	17	0
3217	4	19	13	0
3222	4	23	17	0
3227	4	23	17	0
3230	4	23	30	2
3232	5	18	12	0
3235	4	23	30	2
3237	6	16	10	0
3242	6	16	10	0
3247	4	20	14	0
3252	5	17	11	0
3257	5	17	11	0
3294	5	18	12	0
3302	12	19	13	0
3307	5	19	13	0
3312	5	18	12	0
3317	5	18	12	0
3322	5	18	12	0
3327	5	19	13	0
3332	4	19	13	0
3337	4	19	13	0
3342	4	19	13	0
3347	4	19	13	0
3352	4	20	14	0
3357	4	19	13	0
3427	3	23	17	0
3435	3	23	30	2
3461	5	14	9	0
3470	3	28	20	0
3472	3	28	20	0
3477	3	28	20	0
3480	3	28	30	2
3482	5	17	11	0
3483	6	16	10	0
3485	3	28	30	2
3487	5	17	11	0
3492	6	17	11	0
3497	6	16	10	0
3502	5	17	11	0
3507	4	19	13	0
3512	5	18	12	0
3517	5	18	12	0
3522	5	18	12	0
3527	5	18	12	0
3532	5	18	12	0
3538	5	17	11	0
3542	5	18	12	0
3547	5	19	13	0
3552	4	19	13	0
3604	5	19	13	0
3612	12	19	13	0
3617	5	19	13	0
3622	5	19	13	0
3627	4	19	13	0
3632	5	19	13	0
3637	5	19	13	0
3642	3	29	21	0
3647	3	23	17	0
3650	3	29	30	2
3652	4	19	13	0
3655	3	23	30	2
3657	5	18	12	0
3660	8	18	12	0
3662	5	18	12	0
3667	5	18	12	0
3673	5	17	11	0
3677	5	17	11	0
3682	5	17	11	0
3687	5	17	11	0
3692	5	18	12	0
3697	4	21	15	0
3702	4	19	13	0
3707	5	18	12	0
3712	5	19	13	0
3717	5	18	12	0
3746	5	17	11	0
3774	5	18	12	0
3780	6	16	10	0
3787	5	18	12	0
3792	5	18	12	0
3797	5	18	12	0
3801	5	17	11	0
3802	5	18	12	0
3807	4	23	17	0
3812	4	20	14	0
3815	4	23	30	2
3817	5	17	11	0
3822	3	25	19	0
3827	4	21	15	0
3830	3	25	30	2
3832	5	17	11	0
3835	4	21	30	2
3837	6	17	11	0
3842	5	17	11	0
3847	5	18	12	0
3852	5	18	12	0
3857	5	18	12	0
3862	5	19	13	0
3867	4	19	13	0
3872	5	18	12	0
4066	5	17	11	0
4099	6	14	9	0
4108	4	19	13	0
4112	4	19	13	0
4117	5	18	12	0
4120	6	17	11	0
4122	5	17	11	0
4127	5	17	11	0
4132	5	17	11	0
4137	5	18	12	0
4142	5	17	11	0
4147	5	18	12	0
4152	5	18	12	0
4157	5	18	12	0
4162	4	19	13	0
4167	4	22	16	0
4172	4	20	14	0
4175	4	22	30	2
4177	5	18	12	0
4182	5	18	12	0
4187	4	19	13	0
4192	5	18	12	0
4197	4	20	14	0
4324	5	17	11	0
4332	15	17	11	0
4337	6	16	10	0
4342	5	17	11	0
4347	5	19	13	0
4352	5	17	11	0
4357	5	17	11	0
4362	5	18	12	0
4367	4	20	14	0
4372	4	19	13	0
4377	5	18	12	0
4382	4	19	13	0
4385	5	17	11	0
4387	3	23	17	0
4395	3	23	30	2
4404	5	19	13	0
4417	6	16	10	0
4422	5	18	12	0
4427	5	18	12	0
4432	5	18	12	0
4437	5	18	12	0
4439	5	17	11	0
4442	5	19	13	0
4447	4	21	15	0
4452	5	19	13	0
4457	4	21	15	0
4462	4	19	13	0
4467	4	21	15	0
4472	4	19	13	0
4477	3	24	18	0
4482	5	19	13	0
4487	4	21	15	0
4492	4	20	14	0
4495	4	21	30	2
4497	5	18	12	0
4500	4	20	30	2
4503	8	13	8	0
4507	5	18	12	0
4512	4	19	13	0
4624	6	17	11	0
4632	15	17	11	0
4637	8	14	9	0
4642	6	16	10	0
4647	4	19	13	0
4652	5	18	12	0
4657	5	17	11	0
4662	5	17	11	0
4667	5	17	11	0
4672	5	17	11	0
4678	5	12	7	0
4682	6	14	9	0
4686	9	18	12	0
4687	4	21	15	0
4692	4	22	16	0
4742	8	13	8	0
4751	4	23	17	0
4752	3	24	18	0
4757	3	24	18	0
4760	3	24	30	2
4761	5	17	11	0
4762	5	19	13	0
4765	3	24	30	2
4767	6	16	10	0
4770	5	19	30	2
4772	8	12	7	0
4777	8	14	9	0
4780	4	11	6	0
4782	5	18	12	0
4787	5	17	11	0
4792	5	17	11	0
4797	6	16	10	0
4802	6	16	10	0
4808	8	13	8	0
4812	6	14	9	0
4817	6	16	10	0
4822	6	16	10	0
4827	6	14	9	0
4832	6	16	10	0
4837	6	14	9	0
5022	6	17	11	0
5044	5	17	11	0
5054	5	17	11	0
5067	6	14	9	0
5072	5	19	13	0
5077	3	25	19	0
5082	4	19	13	0
5085	3	25	30	2
5087	4	19	13	0
5092	6	16	10	0
5097	8	14	9	0
5102	6	16	10	0
5107	4	19	13	0
5112	5	17	11	0
5117	6	16	10	0
5122	6	16	10	0
5127	5	18	12	0
5134	5	11	6	0
5137	6	17	11	0
5142	6	17	11	0
5147	5	18	12	0
5342	6	17	11	0
5350	12	18	12	0
5352	6	17	11	0
5357	5	17	11	0
5362	5	18	12	0
5367	5	18	12	0
5372	4	19	13	0
5377	3	25	19	0
5382	4	21	15	0
5385	3	25	30	2
5386	6	17	11	0
5387	4	19	13	0
5392	4	21	15	0
5397	5	17	11	0
5400	4	21	30	2
5403	8	13	8	0
5407	5	19	13	0
5412	4	23	17	0
5417	5	18	12	0
5420	4	23	30	2
5422	6	16	10	0
5427	6	16	10	0
5432	5	17	11	0
5437	5	18	12	0
5442	5	18	12	0
5447	4	23	17	0
5452	5	18	12	0
