RAN_Event_Unix_Timestamp	Bridge_Read_Timestamp	Python_Recv_Timestamp	Cellular_Precise_Timestamp	Current_SFN_SF	Pipeline_Latency_ms	Bridge_Python_Latency_ms	LCG_0	LCG_1	LCG_2	LCG_3	Num_RBs	TBS_Index	MCS_Index	Redund_Ver	PUSCH_TB_Size
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.343089	8624	-16741.851	-1297.927	-	-	-	-	18	26	28	0	-
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.344089	8625	-16741.851	-1297.927	-	-	-	-	18	26	28	0	-
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.345089	8626	-16741.851	-1297.927	-	-	-	-	2	26	28	0	-
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.361089	8642	-16741.851	-1297.927	-	-	-	-	2	0	29	0	-
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.364089	8645	-16741.851	-1297.927	-	-	-	-	3	23	25	0	-
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.374089	8655	-16741.851	-1297.927	-	-	-	-	18	26	28	0	-
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.375089	8656	-16741.851	-1297.927	-	-	-	-	18	26	28	0	-
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.376089	8657	-16741.851	-1297.927	-	-	-	-	12	26	28	0	-
1757279276.498307	1757279259.756456	1757279258.458529	1757279208.377089	8658	-16741.851	-1297.927	-	-	-	-	18	26	28	0	-
1757279276.504321	1757279259.762420	1757279258.463627	1757279208.378089	8659	-16741.901	-1298.793	-	-	-	-	-	-1	-	0	1692
1757279276.504321	1757279259.762420	1757279258.463627	1757279208.379089	8660	-16741.901	-1298.793	-	-	-	-	-	-1	-	0	1692
1757279276.504321	1757279259.762420	1757279258.463627	1757279208.380089	8661	-16741.901	-1298.793	-	-	-	-	-	-1	-	0	1095
1757279276.504321	1757279259.762420	1757279258.463627	1757279208.381089	8662	-16741.901	-1298.793	-	-	-	-	-	-1	-	0	1692
1757279276.504321	1757279259.762420	1757279258.463627	1757279208.382089	8663	-16741.901	-1298.793	-	-	-	-	-	-1	-	0	1383
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.384089	8665	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	0
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.387089	8668	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	185
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.388089	8669	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	1692
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.389089	8670	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	1692
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.390089	8671	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	1095
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.391089	8672	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	1692
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.392089	8673	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	1692
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.393089	8674	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	1692
1757279276.514275	1757279259.772439	1757279258.472856	1757279208.394089	8675	-16741.836	-1299.583	-	-	-	-	-	-1	-	0	1692
1757279276.524222	1757279259.781433	1757279258.480247	1757279208.395089	8676	-16742.789	-1301.186	-	-	-	-	-	-1	-	0	1692
1757279276.524222	1757279259.781433	1757279258.480247	1757279208.396089	8677	-16742.789	-1301.186	-	-	-	-	-	-1	-	0	1383
1757279276.524222	1757279259.781433	1757279258.480247	1757279208.397089	8678	-16742.789	-1301.186	-	-	-	-	-	-1	-	0	1692
1757279276.524222	1757279259.781433	1757279258.480247	1757279208.398089	8679	-16742.789	-1301.186	-	-	-	-	-	-1	-	0	1692
1757279276.524222	1757279259.781433	1757279258.480247	1757279208.399089	8680	-16742.789	-1301.186	-	-	-	-	-	-1	-	0	1692
1757279276.524222	1757279259.781433	1757279258.480247	1757279208.400089	8681	-16742.789	-1301.186	-	-	-	-	-	-1	-	0	1095
1757279276.524222	1757279259.781433	1757279258.480247	1757279208.401089	8682	-16742.789	-1301.186	-	-	-	-	-	-1	-	0	277
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.378089	8659	-16741.908	-1297.943	-	-	-	-	15	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.380089	8661	-16741.908	-1297.943	-	-	-	-	2	0	29	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.383089	8664	-16741.908	-1297.943	-	-	-	-	2	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.384089	8665	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.385089	8666	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.386089	8667	-16741.908	-1297.943	-	-	-	-	12	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.387089	8668	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.388089	8669	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.389089	8670	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.390089	8671	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.391089	8672	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.392089	8673	-16741.908	-1297.943	-	-	-	-	15	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.393089	8674	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.394089	8675	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.395089	8676	-16741.908	-1297.943	-	-	-	-	18	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.396089	8677	-16741.908	-1297.943	-	-	-	-	12	26	28	0	-
1757279276.529409	1757279259.787501	1757279258.489558	1757279208.397089	8678	-16741.908	-1297.943	-	-	-	-	3	26	28	0	-
1757279276.534232	1757279259.787501	1757279258.489558	1757279208.409089	8690	-16746.731	-1297.943	-	-	-	-	-	-1	-	2	277
1757279276.534232	1757279259.787501	1757279258.489558	1757279208.413089	8694	-16746.731	-1297.943	-	-	-	-	-	-1	-	0	0
1757279276.544226	1757279259.802428	1757279258.501880	1757279208.418089	8699	-16741.798	-1300.548	-	-	-	-	-	-1	-	0	217
1757279276.549649	1757279259.807413	1757279258.504228	1757279208.387089	8668	-16742.236	-1303.185	0	0	0	42	-	-1	-	-	-
1757279276.549649	1757279259.807413	1757279258.504228	1757279208.418089	8699	-16742.236	-1303.185	0	0	0	46	-	-1	-	-	-
1757279276.549649	1757279259.807413	1757279258.504228	1757279208.428089	8709	-16742.236	-1303.185	0	0	0	46	-	-1	-	-	-
1757279276.554267	1757279259.812410	1757279258.508884	1757279208.428089	8709	-16741.857	-1303.526	-	-	-	-	-	-1	-	0	1431
1757279276.554267	1757279259.812410	1757279258.508884	1757279208.429089	8710	-16741.857	-1303.526	-	-	-	-	-	-1	-	0	1692
1757279276.554267	1757279259.812410	1757279258.508884	1757279208.430089	8711	-16741.857	-1303.526	-	-	-	-	-	-1	-	0	1095
1757279276.554267	1757279259.812410	1757279258.508884	1757279208.431089	8712	-16741.857	-1303.526	-	-	-	-	-	-1	-	0	1692
1757279276.554267	1757279259.812410	1757279258.508884	1757279208.432089	8713	-16741.857	-1303.526	-	-	-	-	-	-1	-	0	1692
1757279276.554267	1757279259.812410	1757279258.508884	1757279208.433089	8714	-16741.857	-1303.526	-	-	-	-	-	-1	-	0	1692
1757279276.554267	1757279259.812410	1757279258.508884	1757279208.434089	8715	-16741.857	-1303.526	-	-	-	-	-	-1	-	0	1692
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.409089	8690	-16741.656	-1302.964	-	-	-	-	2	0	29	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.414089	8695	-16741.656	-1302.964	-	-	-	-	3	23	25	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.424089	8705	-16741.656	-1302.964	-	-	-	-	18	25	27	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.425089	8706	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.426089	8707	-16741.656	-1302.964	-	-	-	-	12	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.427089	8708	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.428089	8709	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.429089	8710	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.430089	8711	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.431089	8712	-16741.656	-1302.964	-	-	-	-	12	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.434089	8715	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.435089	8716	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.436089	8717	-16741.656	-1302.964	-	-	-	-	12	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.437089	8718	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.438089	8719	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.439089	8720	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.440089	8721	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.562160	1757279259.820504	1757279258.517540	1757279208.441089	8722	-16741.656	-1302.964	-	-	-	-	18	26	28	0	-
1757279276.564278	1757279259.822426	1757279258.521368	1757279208.435089	8716	-16741.852	-1301.058	-	-	-	-	-	-1	-	0	1095
1757279276.564278	1757279259.822426	1757279258.521368	1757279208.438089	8719	-16741.852	-1301.058	-	-	-	-	-	-1	-	0	1692
1757279276.564278	1757279259.822426	1757279258.521368	1757279208.439089	8720	-16741.852	-1301.058	-	-	-	-	-	-1	-	0	1692
1757279276.564278	1757279259.822426	1757279258.521368	1757279208.440089	8721	-16741.852	-1301.058	-	-	-	-	-	-1	-	0	1095
1757279276.564278	1757279259.822426	1757279258.521368	1757279208.441089	8722	-16741.852	-1301.058	-	-	-	-	-	-1	-	0	1692
1757279276.564278	1757279259.822426	1757279258.521368	1757279208.442089	8723	-16741.852	-1301.058	-	-	-	-	-	-1	-	0	1692
1757279276.564278	1757279259.822426	1757279258.521368	1757279208.443089	8724	-16741.852	-1301.058	-	-	-	-	-	-1	-	0	1692
1757279276.564278	1757279259.822426	1757279258.521368	1757279208.444089	8725	-16741.852	-1301.058	-	-	-	-	-	-1	-	0	1692
1757279276.574194	1757279259.832454	1757279258.529128	1757279208.445089	8726	-16741.740	-1303.326	-	-	-	-	-	-1	-	0	1692
1757279276.574194	1757279259.832454	1757279258.529128	1757279208.446089	8727	-16741.740	-1303.326	-	-	-	-	-	-1	-	0	469
1757279276.574194	1757279259.832454	1757279258.529128	1757279208.448089	8729	-16741.740	-1303.326	-	-	-	-	-	-1	-	0	469
1757279276.584225	1757279259.842445	1757279258.539058	1757279208.463089	8744	-16741.780	-1303.387	-	-	-	-	-	-1	-	0	0
1757279276.594183	1757279259.852572	1757279258.549289	1757279208.468089	8749	-16741.611	-1303.283	-	-	-	-	-	-1	-	0	217
1757279276.604283	1757279259.864454	1757279258.560919	1757279208.478089	8759	-16739.829	-1303.535	-	-	-	-	-	-1	-	0	1692
1757279276.604283	1757279259.864454	1757279258.560919	1757279208.479089	8760	-16739.829	-1303.535	-	-	-	-	-	-1	-	0	1431
1757279276.604283	1757279259.864454	1757279258.560919	1757279208.480089	8761	-16739.829	-1303.535	-	-	-	-	-	-1	-	0	1095
1757279276.604283	1757279259.864454	1757279258.560919	1757279208.481089	8762	-16739.829	-1303.535	-	-	-	-	-	-1	-	0	1692
1757279276.604283	1757279259.864454	1757279258.560919	1757279208.482089	8763	-16739.829	-1303.535	-	-	-	-	-	-1	-	0	1692
1757279276.604283	1757279259.864454	1757279258.560919	1757279208.483089	8764	-16739.829	-1303.535	-	-	-	-	-	-1	-	0	1692
1757279276.604283	1757279259.864454	1757279258.560919	1757279208.484089	8765	-16739.829	-1303.535	-	-	-	-	-	-1	-	0	1692
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.442089	8723	-16740.870	-1298.781	-	-	-	-	5	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.444089	8725	-16740.870	-1298.781	-	-	-	-	5	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.459089	8740	-16740.870	-1298.781	-	-	-	-	2	0	29	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.464089	8745	-16740.870	-1298.781	-	-	-	-	3	23	25	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.474089	8755	-16740.870	-1298.781	-	-	-	-	18	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.475089	8756	-16740.870	-1298.781	-	-	-	-	18	25	27	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.476089	8757	-16740.870	-1298.781	-	-	-	-	12	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.477089	8758	-16740.870	-1298.781	-	-	-	-	18	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.478089	8759	-16740.870	-1298.781	-	-	-	-	18	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.479089	8760	-16740.870	-1298.781	-	-	-	-	18	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.480089	8761	-16740.870	-1298.781	-	-	-	-	18	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.481089	8762	-16740.870	-1298.781	-	-	-	-	18	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.482089	8763	-16740.870	-1298.781	-	-	-	-	16	26	28	0	-
1757279276.605413	1757279259.864543	1757279258.565762	1757279208.484089	8765	-16740.870	-1298.781	-	-	-	-	18	26	28	0	-
1757279276.606769	1757279259.864543	1757279258.565762	1757279208.433089	8714	-16742.226	-1298.781	0	0	0	41	-	-1	-	-	-
1757279276.606769	1757279259.864543	1757279258.565762	1757279208.438089	8719	-16742.226	-1298.781	0	0	0	25	-	-1	-	-	-
1757279276.606769	1757279259.864543	1757279258.565762	1757279208.468089	8749	-16742.226	-1298.781	0	0	0	47	-	-1	-	-	-
1757279276.606769	1757279259.864543	1757279258.565762	1757279208.478089	8759	-16742.226	-1298.781	0	0	0	46	-	-1	-	-	-
1757279276.606769	1757279259.864543	1757279258.565762	1757279208.483089	8764	-16742.226	-1298.781	0	0	0	41	-	-1	-	-	-
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.485089	8766	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1692
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.486089	8767	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1479
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.488089	8769	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1692
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.489089	8770	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1692
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.490089	8771	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1095
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.491089	8772	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1692
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.492089	8773	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1692
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.493089	8774	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1692
1757279276.614277	1757279259.872412	1757279258.571848	1757279208.494089	8775	-16741.865	-1300.564	-	-	-	-	-	-1	-	0	1692
1757279276.624188	1757279259.882447	1757279258.578790	1757279208.495089	8776	-16741.741	-1303.657	-	-	-	-	-	-1	-	0	1692
1757279276.624188	1757279259.882447	1757279258.578790	1757279208.496089	8777	-16741.741	-1303.657	-	-	-	-	-	-1	-	0	469
1757279276.634198	1757279259.892435	1757279258.589257	1757279208.505089	8786	-16741.763	-1303.178	-	-	-	-	-	-1	-	0	1692
1757279276.634198	1757279259.892435	1757279258.589257	1757279208.506089	8787	-16741.763	-1303.178	-	-	-	-	-	-1	-	0	1095
1757279276.634198	1757279259.892435	1757279258.589257	1757279208.507089	8788	-16741.763	-1303.178	-	-	-	-	-	-1	-	0	0
1757279276.634198	1757279259.892435	1757279258.589257	1757279208.511089	8792	-16741.763	-1303.178	-	-	-	-	-	-1	-	0	185
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.485089	8766	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.486089	8767	-16741.937	-1303.183	-	-	-	-	12	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.487089	8768	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.488089	8769	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.489089	8770	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.490089	8771	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.491089	8772	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.492089	8773	-16741.937	-1303.183	-	-	-	-	5	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.501089	8782	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.502089	8783	-16741.937	-1303.183	-	-	-	-	12	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.503089	8784	-16741.937	-1303.183	-	-	-	-	2	0	29	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.507089	8788	-16741.937	-1303.183	-	-	-	-	2	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.511089	8792	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.512089	8793	-16741.937	-1303.183	-	-	-	-	9	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.515089	8796	-16741.937	-1303.183	-	-	-	-	2	0	29	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.517089	8798	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.518089	8799	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.640372	1757279259.898435	1757279258.595252	1757279208.519089	8800	-16741.937	-1303.183	-	-	-	-	18	26	28	0	-
1757279276.644273	1757279259.902407	1757279258.601909	1757279208.515089	8796	-16741.866	-1300.498	-	-	-	-	-	-1	-	0	1692
1757279276.644273	1757279259.902407	1757279258.601909	1757279208.516089	8797	-16741.866	-1300.498	-	-	-	-	-	-1	-	0	839
1757279276.644273	1757279259.902407	1757279258.601909	1757279208.519089	8800	-16741.866	-1300.498	-	-	-	-	-	-1	-	0	0
1757279276.644273	1757279259.902407	1757279258.601909	1757279208.521089	8802	-16741.866	-1300.498	-	-	-	-	-	-1	-	0	1692
1757279276.644273	1757279259.902407	1757279258.601909	1757279208.522089	8803	-16741.866	-1300.498	-	-	-	-	-	-1	-	0	1692
1757279276.644273	1757279259.902407	1757279258.601909	1757279208.523089	8804	-16741.866	-1300.498	-	-	-	-	-	-1	-	0	1692
1757279276.644273	1757279259.902407	1757279258.601909	1757279208.524089	8805	-16741.866	-1300.498	-	-	-	-	-	-1	-	0	469
1757279276.654230	1757279259.911484	1757279258.608114	1757279208.526089	8807	-16742.746	-1303.370	-	-	-	-	-	-1	-	0	1692
1757279276.654230	1757279259.911484	1757279258.608114	1757279208.527089	8808	-16742.746	-1303.370	-	-	-	-	-	-1	-	0	1383
1757279276.654230	1757279259.911484	1757279258.608114	1757279208.531089	8812	-16742.746	-1303.370	-	-	-	-	-	-1	-	0	1692
1757279276.654230	1757279259.911484	1757279258.608114	1757279208.532089	8813	-16742.746	-1303.370	-	-	-	-	-	-1	-	0	1431
1757279276.654230	1757279259.911484	1757279258.608114	1757279208.533089	8814	-16742.746	-1303.370	-	-	-	-	-	-1	-	0	935
1757279276.674191	1757279259.932421	1757279258.629046	1757279208.548089	8829	-16741.770	-1303.375	-	-	-	-	-	-1	-	0	185
1757279276.677834	1757279259.935414	1757279258.632549	1757279208.495089	8776	-16742.420	-1302.865	0	0	0	33	-	-1	-	-	-
1757279276.677834	1757279259.935414	1757279258.632549	1757279208.496089	8777	-16742.420	-1302.865	0	0	0	30	-	-1	-	-	-
1757279276.677834	1757279259.935414	1757279258.632549	1757279208.505089	8786	-16742.420	-1302.865	0	0	0	36	-	-1	-	-	-
1757279276.677834	1757279259.935414	1757279258.632549	1757279208.511089	8792	-16742.420	-1302.865	0	0	0	41	-	-1	-	-	-
1757279276.677834	1757279259.935414	1757279258.632549	1757279208.516089	8797	-16742.420	-1302.865	0	0	0	37	-	-1	-	-	-
1757279276.677834	1757279259.935414	1757279258.632549	1757279208.521089	8802	-16742.420	-1302.865	0	0	0	39	-	-1	-	-	-
1757279276.677834	1757279259.935414	1757279258.632549	1757279208.548089	8829	-16742.420	-1302.865	0	0	0	40	-	-1	-	-	-
1757279276.677834	1757279259.935414	1757279258.632549	1757279208.558089	8839	-16742.420	-1302.865	0	0	0	45	-	-1	-	-	-
1757279276.684190	1757279259.942483	1757279258.639330	1757279208.558089	8839	-16741.707	-1303.153	-	-	-	-	-	-1	-	0	1692
1757279276.684190	1757279259.942483	1757279258.639330	1757279208.559089	8840	-16741.707	-1303.153	-	-	-	-	-	-1	-	0	1692
1757279276.684190	1757279259.942483	1757279258.639330	1757279208.560089	8841	-16741.707	-1303.153	-	-	-	-	-	-1	-	0	1095
1757279276.684190	1757279259.942483	1757279258.639330	1757279208.561089	8842	-16741.707	-1303.153	-	-	-	-	-	-1	-	0	277
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.520089	8801	-16741.770	-1303.144	-	-	-	-	5	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.522089	8803	-16741.770	-1303.144	-	-	-	-	18	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.523089	8804	-16741.770	-1303.144	-	-	-	-	15	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.527089	8808	-16741.770	-1303.144	-	-	-	-	18	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.528089	8809	-16741.770	-1303.144	-	-	-	-	18	25	27	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.529089	8810	-16741.770	-1303.144	-	-	-	-	10	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.544089	8825	-16741.770	-1303.144	-	-	-	-	3	21	23	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.554089	8835	-16741.770	-1303.144	-	-	-	-	18	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.555089	8836	-16741.770	-1303.144	-	-	-	-	18	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.556089	8837	-16741.770	-1303.144	-	-	-	-	12	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.557089	8838	-16741.770	-1303.144	-	-	-	-	3	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.562089	8843	-16741.770	-1303.144	-	-	-	-	2	24	26	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.564089	8845	-16741.770	-1303.144	-	-	-	-	16	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.565089	8846	-16741.770	-1303.144	-	-	-	-	18	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.566089	8847	-16741.770	-1303.144	-	-	-	-	10	26	28	0	-
1757279276.688318	1757279259.946548	1757279258.643404	1757279208.567089	8848	-16741.770	-1303.144	-	-	-	-	16	26	28	0	-
1757279276.694273	1757279259.952437	1757279258.649437	1757279208.566089	8847	-16741.836	-1303.000	-	-	-	-	-	-1	-	0	149
1757279276.694273	1757279259.952437	1757279258.649437	1757279208.568089	8849	-16741.836	-1303.000	-	-	-	-	-	-1	-	0	1479
1757279276.694273	1757279259.952437	1757279258.649437	1757279208.569089	8850	-16741.836	-1303.000	-	-	-	-	-	-1	-	0	1692
1757279276.694273	1757279259.952437	1757279258.649437	1757279208.570089	8851	-16741.836	-1303.000	-	-	-	-	-	-1	-	0	935
1757279276.694273	1757279259.952437	1757279258.649437	1757279208.571089	8852	-16741.836	-1303.000	-	-	-	-	-	-1	-	0	1479
1757279276.694273	1757279259.952437	1757279258.649437	1757279208.572089	8853	-16741.836	-1303.000	-	-	-	-	-	-1	-	0	1479
1757279276.694273	1757279259.952437	1757279258.649437	1757279208.573089	8854	-16741.836	-1303.000	-	-	-	-	-	-1	-	0	1479
1757279276.694273	1757279259.952437	1757279258.649437	1757279208.574089	8855	-16741.836	-1303.000	-	-	-	-	-	-1	-	0	1692
1757279276.704191	1757279259.962476	1757279258.659169	1757279208.575089	8856	-16741.715	-1303.307	-	-	-	-	-	-1	-	0	185
1757279276.704191	1757279259.962476	1757279258.659169	1757279208.576089	8857	-16741.715	-1303.307	-	-	-	-	-	-1	-	0	1479
1757279276.704191	1757279259.962476	1757279258.659169	1757279208.577089	8858	-16741.715	-1303.307	-	-	-	-	-	-1	-	0	1692
1757279276.704191	1757279259.962476	1757279258.659169	1757279208.578089	8859	-16741.715	-1303.307	-	-	-	-	-	-1	-	0	935
1757279276.704191	1757279259.962476	1757279258.659169	1757279208.579089	8860	-16741.715	-1303.307	-	-	-	-	-	-1	-	0	1479
1757279276.704191	1757279259.962476	1757279258.659169	1757279208.580089	8861	-16741.715	-1303.307	-	-	-	-	-	-1	-	0	839
1757279276.704191	1757279259.962476	1757279258.659169	1757279208.581089	8862	-16741.715	-1303.307	-	-	-	-	-	-1	-	0	1095
1757279276.714240	1757279259.972453	1757279258.668722	1757279208.588089	8869	-16741.787	-1303.731	-	-	-	-	-	-1	-	0	0
1757279276.724306	1757279259.982414	1757279258.679054	1757279208.598089	8879	-16741.892	-1303.360	-	-	-	-	-	-1	-	0	217
1757279276.727541	1757279259.985418	1757279258.682077	1757279208.568089	8849	-16742.123	-1303.341	-	-	-	-	16	26	28	0	-
